Ide,E,v,t
2410,210000,0.3,1
2411,210000,0.3,1
2412,210000,0.3,1
2413,210000,0.3,1
2414,210000,0.3,1
2415,210000,0.3,1
2416,210000,0.3,1
2417,210000,0.3,1
2418,210000,0.3,1
2419,210000,0.3,1
2420,210000,0.3,1
2421,210000,0.3,1
2422,210000,0.3,1
2423,210000,0.3,1
2424,210000,0.3,1
2425,210000,0.3,1
2426,210000,0.3,1
2427,210000,0.3,1
2428,210000,0.3,1
2429,210000,0.3,1
2430,210000,0.3,1
2431,210000,0.3,1
2432,210000,0.3,1
2433,210000,0.3,1
2434,210000,0.3,1
2435,210000,0.3,1
2436,210000,0.3,1
2437,210000,0.3,1
2438,210000,0.3,1
2439,210000,0.3,1
2440,210000,0.3,1
2441,210000,0.3,1
2442,210000,0.3,1
2443,210000,0.3,1
2444,210000,0.3,1
2445,210000,0.3,1
2446,210000,0.3,1
2447,210000,0.3,1
2448,210000,0.3,1
2449,210000,0.3,1
2450,210000,0.3,1
2451,210000,0.3,1
2452,210000,0.3,1
2453,210000,0.3,1
2454,210000,0.3,1
2455,210000,0.3,1
2456,210000,0.3,1
2457,210000,0.3,1
2458,210000,0.3,1
2459,210000,0.3,1
2460,210000,0.3,1
2461,210000,0.3,1
2462,210000,0.3,1
2463,210000,0.3,1
2464,210000,0.3,1
2465,210000,0.3,1
2466,210000,0.3,1
2467,210000,0.3,1
2468,210000,0.3,1
2469,210000,0.3,1
2470,210000,0.3,1
2471,210000,0.3,1
2472,210000,0.3,1
2473,210000,0.3,1
2474,210000,0.3,1
2475,210000,0.3,1
2476,210000,0.3,1
2477,210000,0.3,1
2478,210000,0.3,1
2479,210000,0.3,1
2480,210000,0.3,1
2481,210000,0.3,1
2482,210000,0.3,1
2483,210000,0.3,1
2484,210000,0.3,1
2485,210000,0.3,1
2486,210000,0.3,1
2487,210000,0.3,1
2488,210000,0.3,1
2489,210000,0.3,1
2490,210000,0.3,1
2491,210000,0.3,1
2492,210000,0.3,1
2493,210000,0.3,1
2494,210000,0.3,1
2495,210000,0.3,1
2496,210000,0.3,1
2497,210000,0.3,1
2498,210000,0.3,1
2499,210000,0.3,1
2500,210000,0.3,1
2501,210000,0.3,1
2502,210000,0.3,1
2503,210000,0.3,1
2504,210000,0.3,1
2505,210000,0.3,1
2506,210000,0.3,1
2507,210000,0.3,1
2508,210000,0.3,1
2509,210000,0.3,1
2510,210000,0.3,1
2511,210000,0.3,1
2512,210000,0.3,1
2513,210000,0.3,1
2514,210000,0.3,1
2515,210000,0.3,1
2516,210000,0.3,1
2517,210000,0.3,1
2518,210000,0.3,1
2519,210000,0.3,1
2520,210000,0.3,1
2521,210000,0.3,1
2522,210000,0.3,1
2523,210000,0.3,1
2524,210000,0.3,1
2525,210000,0.3,1
2526,210000,0.3,1
2527,210000,0.3,1
2528,210000,0.3,1
2529,210000,0.3,1
2530,210000,0.3,1
2531,210000,0.3,1
2532,210000,0.3,1
2533,210000,0.3,1
2534,210000,0.3,1
2535,210000,0.3,1
2536,210000,0.3,1
2537,210000,0.3,1
2538,210000,0.3,1
2539,210000,0.3,1
2540,210000,0.3,1
2541,210000,0.3,1
2542,210000,0.3,1
2543,210000,0.3,1
2544,210000,0.3,1
2545,210000,0.3,1
2546,210000,0.3,1
2547,210000,0.3,1
2548,210000,0.3,1
2549,210000,0.3,1
2550,210000,0.3,1
2551,210000,0.3,1
2552,210000,0.3,1
2553,210000,0.3,1
2554,210000,0.3,1
2555,210000,0.3,1
2556,210000,0.3,1
2557,210000,0.3,1
2558,210000,0.3,1
2559,210000,0.3,1
2560,210000,0.3,1
2561,210000,0.3,1
2562,210000,0.3,1
2563,210000,0.3,1
2564,210000,0.3,1
2565,210000,0.3,1
2566,210000,0.3,1
2567,210000,0.3,1
2568,210000,0.3,1
2569,210000,0.3,1
2570,210000,0.3,1
2571,210000,0.3,1
2572,210000,0.3,1
2573,210000,0.3,1
2574,210000,0.3,1
2575,210000,0.3,1
2576,210000,0.3,1
2577,210000,0.3,1
2578,210000,0.3,1
2579,210000,0.3,1
2580,210000,0.3,1
2581,210000,0.3,1
2582,210000,0.3,1
2583,210000,0.3,1
2584,210000,0.3,1
2585,210000,0.3,1
2586,210000,0.3,1
2587,210000,0.3,1
2588,210000,0.3,1
2589,210000,0.3,1
2590,210000,0.3,1
2591,210000,0.3,1
2592,210000,0.3,1
2593,210000,0.3,1
2594,210000,0.3,1
2595,210000,0.3,1
2596,210000,0.3,1
2597,210000,0.3,1
2598,210000,0.3,1
2599,210000,0.3,1
2600,210000,0.3,1
2601,210000,0.3,1
2602,210000,0.3,1
2603,210000,0.3,1
2604,210000,0.3,1
2605,210000,0.3,1
2606,210000,0.3,1
2607,210000,0.3,1
2608,210000,0.3,1
2609,210000,0.3,1
2610,210000,0.3,1
2611,210000,0.3,1
2612,210000,0.3,1
2613,210000,0.3,1
2614,210000,0.3,1
2615,210000,0.3,1
2616,210000,0.3,1
2617,210000,0.3,1
2618,210000,0.3,1
2619,210000,0.3,1
2620,210000,0.3,1
2621,210000,0.3,1
2622,210000,0.3,1
2623,210000,0.3,1
2624,210000,0.3,1
2625,210000,0.3,1
2626,210000,0.3,1
2627,210000,0.3,1
2628,210000,0.3,1
2629,210000,0.3,1
2630,210000,0.3,1
2631,210000,0.3,1
2632,210000,0.3,1
2633,210000,0.3,1
2634,210000,0.3,1
2635,210000,0.3,1
2636,210000,0.3,1
2637,210000,0.3,1
2638,210000,0.3,1
2639,210000,0.3,1
2640,210000,0.3,1
2641,210000,0.3,1
2642,210000,0.3,1
2643,210000,0.3,1
2644,210000,0.3,1
2645,210000,0.3,1
2646,210000,0.3,1
2647,210000,0.3,1
2648,210000,0.3,1
2649,210000,0.3,1
2650,210000,0.3,1
2651,210000,0.3,1
2652,210000,0.3,1
2653,210000,0.3,1
2654,210000,0.3,1
2655,210000,0.3,1
2656,210000,0.3,1
2657,210000,0.3,1
2658,210000,0.3,1
2659,210000,0.3,1
2660,210000,0.3,1
2661,210000,0.3,1
2662,210000,0.3,1
2663,210000,0.3,1
2664,210000,0.3,1
2665,210000,0.3,1
2666,210000,0.3,1
2667,210000,0.3,1
2668,210000,0.3,1
2669,210000,0.3,1
2670,210000,0.3,1
2671,210000,0.3,1
2672,210000,0.3,1
2673,210000,0.3,1
2674,210000,0.3,1
2675,210000,0.3,1
2676,210000,0.3,1
2677,210000,0.3,1
2678,210000,0.3,1
2679,210000,0.3,1
2680,210000,0.3,1
2681,210000,0.3,1
2682,210000,0.3,1
2683,210000,0.3,1
2684,210000,0.3,1
2685,210000,0.3,1
2686,210000,0.3,1
2687,210000,0.3,1
2688,210000,0.3,1
2689,210000,0.3,1
2690,210000,0.3,1
2691,210000,0.3,1
2692,210000,0.3,1
2693,210000,0.3,1
2694,210000,0.3,1
2695,210000,0.3,1
2696,210000,0.3,1
2697,210000,0.3,1
2698,210000,0.3,1
2699,210000,0.3,1
2700,210000,0.3,1
2701,210000,0.3,1
2702,210000,0.3,1
2703,210000,0.3,1
2704,210000,0.3,1
2705,210000,0.3,1
2706,210000,0.3,1
2707,210000,0.3,1
2708,210000,0.3,1
2709,210000,0.3,1
2710,210000,0.3,1
2711,210000,0.3,1
2712,210000,0.3,1
2713,210000,0.3,1
2714,210000,0.3,1
2715,210000,0.3,1
2716,210000,0.3,1
2717,210000,0.3,1
2718,210000,0.3,1
2719,210000,0.3,1
2720,210000,0.3,1
2721,210000,0.3,1
2722,210000,0.3,1
2723,210000,0.3,1
2724,210000,0.3,1
2725,210000,0.3,1
2726,210000,0.3,1
2727,210000,0.3,1
2728,210000,0.3,1
2729,210000,0.3,1
2730,210000,0.3,1
2731,210000,0.3,1
2732,210000,0.3,1
2733,210000,0.3,1
2734,210000,0.3,1
2735,210000,0.3,1
2736,210000,0.3,1
2737,210000,0.3,1
2738,210000,0.3,1
2739,210000,0.3,1
2740,210000,0.3,1
2741,210000,0.3,1
2742,210000,0.3,1
2743,210000,0.3,1
2744,210000,0.3,1
2745,210000,0.3,1
2746,210000,0.3,1
2747,210000,0.3,1
2748,210000,0.3,1
2749,210000,0.3,1
2750,210000,0.3,1
2751,210000,0.3,1
2752,210000,0.3,1
2753,210000,0.3,1
2754,210000,0.3,1
2755,210000,0.3,1
2756,210000,0.3,1
2757,210000,0.3,1
2758,210000,0.3,1
2759,210000,0.3,1
2760,210000,0.3,1
2761,210000,0.3,1
2762,210000,0.3,1
2763,210000,0.3,1
2764,210000,0.3,1
2765,210000,0.3,1
2766,210000,0.3,1
2767,210000,0.3,1
2768,210000,0.3,1
2769,210000,0.3,1
2770,210000,0.3,1
2771,210000,0.3,1
2772,210000,0.3,1
2773,210000,0.3,1
2774,210000,0.3,1
2775,210000,0.3,1
2776,210000,0.3,1
2777,210000,0.3,1
2778,210000,0.3,1
2779,210000,0.3,1
2780,210000,0.3,1
2781,210000,0.3,1
2782,210000,0.3,1
2783,210000,0.3,1
2784,210000,0.3,1
2785,210000,0.3,1
2786,210000,0.3,1
2787,210000,0.3,1
2788,210000,0.3,1
2789,210000,0.3,1
2790,210000,0.3,1
2791,210000,0.3,1
2792,210000,0.3,1
2793,210000,0.3,1
2794,210000,0.3,1
2795,210000,0.3,1
2796,210000,0.3,1
2797,210000,0.3,1
2798,210000,0.3,1
2799,210000,0.3,1
2800,210000,0.3,1
2801,210000,0.3,1
2802,210000,0.3,1
2803,210000,0.3,1
2804,210000,0.3,1
2805,210000,0.3,1
2806,210000,0.3,1
2807,210000,0.3,1
2808,210000,0.3,1
2809,210000,0.3,1
2810,210000,0.3,1
2811,210000,0.3,1
2812,210000,0.3,1
2813,210000,0.3,1
2814,210000,0.3,1
2815,210000,0.3,1
2816,210000,0.3,1
2817,210000,0.3,1
2818,210000,0.3,1
2819,210000,0.3,1
2820,210000,0.3,1
2821,210000,0.3,1
2822,210000,0.3,1
2823,210000,0.3,1
2824,210000,0.3,1
2825,210000,0.3,1
2826,210000,0.3,1
2827,210000,0.3,1
2828,210000,0.3,1
2829,210000,0.3,1
2830,210000,0.3,1
2831,210000,0.3,1
2832,210000,0.3,1
2833,210000,0.3,1
2834,210000,0.3,1
2835,210000,0.3,1
2836,210000,0.3,1
2837,210000,0.3,1
2838,210000,0.3,1
2839,210000,0.3,1
2840,210000,0.3,1
2841,210000,0.3,1
2842,210000,0.3,1
2843,210000,0.3,1
2844,210000,0.3,1
2845,210000,0.3,1
2846,210000,0.3,1
2847,210000,0.3,1
2848,210000,0.3,1
2849,210000,0.3,1
2850,210000,0.3,1
2851,210000,0.3,1
2852,210000,0.3,1
2853,210000,0.3,1
2854,210000,0.3,1
2855,210000,0.3,1
2856,210000,0.3,1
2857,210000,0.3,1
2858,210000,0.3,1
2859,210000,0.3,1
2860,210000,0.3,1
2861,210000,0.3,1
2862,210000,0.3,1
2863,210000,0.3,1
2864,210000,0.3,1
2865,210000,0.3,1
2866,210000,0.3,1
2867,210000,0.3,1
2868,210000,0.3,1
2869,210000,0.3,1
2870,210000,0.3,1
2871,210000,0.3,1
2872,210000,0.3,1
2873,210000,0.3,1
2874,210000,0.3,1
2875,210000,0.3,1
2876,210000,0.3,1
2877,210000,0.3,1
2878,210000,0.3,1
2879,210000,0.3,1
2880,210000,0.3,1
2881,210000,0.3,1
2882,210000,0.3,1
2883,210000,0.3,1
2884,210000,0.3,1
2885,210000,0.3,1
2886,210000,0.3,1
2887,210000,0.3,1
2888,210000,0.3,1
2889,210000,0.3,1
2890,210000,0.3,1
2891,210000,0.3,1
2892,210000,0.3,1
2893,210000,0.3,1
2894,210000,0.3,1
2895,210000,0.3,1
2896,210000,0.3,1
2897,210000,0.3,1
2898,210000,0.3,1
2899,210000,0.3,1
2900,210000,0.3,1
2901,210000,0.3,1
2902,210000,0.3,1
2903,210000,0.3,1
2904,210000,0.3,1
2905,210000,0.3,1
2906,210000,0.3,1
2907,210000,0.3,1
2908,210000,0.3,1
2909,210000,0.3,1
2910,210000,0.3,1
2911,210000,0.3,1
2912,210000,0.3,1
2913,210000,0.3,1
2914,210000,0.3,1
2915,210000,0.3,1
2916,210000,0.3,1
2917,210000,0.3,1
2918,210000,0.3,1
2919,210000,0.3,1
2920,210000,0.3,1
2921,210000,0.3,1
2922,210000,0.3,1
2923,210000,0.3,1
2924,210000,0.3,1
2925,210000,0.3,1
2926,210000,0.3,1
2927,210000,0.3,1
2928,210000,0.3,1
2929,210000,0.3,1
2930,210000,0.3,1
2931,210000,0.3,1
2932,210000,0.3,1
2933,210000,0.3,1
2934,210000,0.3,1
2935,210000,0.3,1
2936,210000,0.3,1
2937,210000,0.3,1
2938,210000,0.3,1
2939,210000,0.3,1
2940,210000,0.3,1
2941,210000,0.3,1
2942,210000,0.3,1
2943,210000,0.3,1
2944,210000,0.3,1
2945,210000,0.3,1
2946,210000,0.3,1
2947,210000,0.3,1
2948,210000,0.3,1
2949,210000,0.3,1
2950,210000,0.3,1
2951,210000,0.3,1
2952,210000,0.3,1
2953,210000,0.3,1
2954,210000,0.3,1
2955,210000,0.3,1
2956,210000,0.3,1
2957,210000,0.3,1
2958,210000,0.3,1
2959,210000,0.3,1
2960,210000,0.3,1
2961,210000,0.3,1
2962,210000,0.3,1
2963,210000,0.3,1
2964,210000,0.3,1
2965,210000,0.3,1
2966,210000,0.3,1
2967,210000,0.3,1
2968,210000,0.3,1
2969,210000,0.3,1
2970,210000,0.3,1
2971,210000,0.3,1
2972,210000,0.3,1
2973,210000,0.3,1
2974,210000,0.3,1
2975,210000,0.3,1
2976,210000,0.3,1
2977,210000,0.3,1
2978,210000,0.3,1
2979,210000,0.3,1
2980,210000,0.3,1
2981,210000,0.3,1
2982,210000,0.3,1
2983,210000,0.3,1
2984,210000,0.3,1
2985,210000,0.3,1
2986,210000,0.3,1
2987,210000,0.3,1
2988,210000,0.3,1
2989,210000,0.3,1
2990,210000,0.3,1
2991,210000,0.3,1
2992,210000,0.3,1
2993,210000,0.3,1
2994,210000,0.3,1
2995,210000,0.3,1
2996,210000,0.3,1
2997,210000,0.3,1
2998,210000,0.3,1
2999,210000,0.3,1
3000,210000,0.3,1
3001,210000,0.3,1
3002,210000,0.3,1
3003,210000,0.3,1
3004,210000,0.3,1
3005,210000,0.3,1
3006,210000,0.3,1
3007,210000,0.3,1
3008,210000,0.3,1
3009,210000,0.3,1
3010,210000,0.3,1
3011,210000,0.3,1
3012,210000,0.3,1
3013,210000,0.3,1
3014,210000,0.3,1
3015,210000,0.3,1
3016,210000,0.3,1
3017,210000,0.3,1
3018,210000,0.3,1
3019,210000,0.3,1
3020,210000,0.3,1
3021,210000,0.3,1
3022,210000,0.3,1
3023,210000,0.3,1
3024,210000,0.3,1
3025,210000,0.3,1
3026,210000,0.3,1
3027,210000,0.3,1
3028,210000,0.3,1
3029,210000,0.3,1
3030,210000,0.3,1
3031,210000,0.3,1
3032,210000,0.3,1
3033,210000,0.3,1
3034,210000,0.3,1
3035,210000,0.3,1
3036,210000,0.3,1
3037,210000,0.3,1
3038,210000,0.3,1
3039,210000,0.3,1
3040,210000,0.3,1
3041,210000,0.3,1
3042,210000,0.3,1
3043,210000,0.3,1
3044,210000,0.3,1
3045,210000,0.3,1
3046,210000,0.3,1
3047,210000,0.3,1
3048,210000,0.3,1
3049,210000,0.3,1
3050,210000,0.3,1
3051,210000,0.3,1
3052,210000,0.3,1
3053,210000,0.3,1
3054,210000,0.3,1
3055,210000,0.3,1
3056,210000,0.3,1
3057,210000,0.3,1
3058,210000,0.3,1
3059,210000,0.3,1
3060,210000,0.3,1
3061,210000,0.3,1
3062,210000,0.3,1
3063,210000,0.3,1
3064,210000,0.3,1
3065,210000,0.3,1
3066,210000,0.3,1
3067,210000,0.3,1
3068,210000,0.3,1
3069,210000,0.3,1
3070,210000,0.3,1
3071,210000,0.3,1
3072,210000,0.3,1
3073,210000,0.3,1
3074,210000,0.3,1
3075,210000,0.3,1
3076,210000,0.3,1
3077,210000,0.3,1
3078,210000,0.3,1
3079,210000,0.3,1
3080,210000,0.3,1
3081,210000,0.3,1
3082,210000,0.3,1
3083,210000,0.3,1
3084,210000,0.3,1
3085,210000,0.3,1
3086,210000,0.3,1
3087,210000,0.3,1
3088,210000,0.3,1
3089,210000,0.3,1
3090,210000,0.3,1
3091,210000,0.3,1
3092,210000,0.3,1
3093,210000,0.3,1
3094,210000,0.3,1
3095,210000,0.3,1
3096,210000,0.3,1
3097,210000,0.3,1
3098,210000,0.3,1
3099,210000,0.3,1
3100,210000,0.3,1
3101,210000,0.3,1
3102,210000,0.3,1
3103,210000,0.3,1
3104,210000,0.3,1
3105,210000,0.3,1
3106,210000,0.3,1
3107,210000,0.3,1
3108,210000,0.3,1
3109,210000,0.3,1
3110,210000,0.3,1
3111,210000,0.3,1
3112,210000,0.3,1
3113,210000,0.3,1
3114,210000,0.3,1
3115,210000,0.3,1
3116,210000,0.3,1
3117,210000,0.3,1
3118,210000,0.3,1
3119,210000,0.3,1
3120,210000,0.3,1
3121,210000,0.3,1
3122,210000,0.3,1
3123,210000,0.3,1
3124,210000,0.3,1
3125,210000,0.3,1
3126,210000,0.3,1
3127,210000,0.3,1
3128,210000,0.3,1
3129,210000,0.3,1
3130,210000,0.3,1
3131,210000,0.3,1
3132,210000,0.3,1
3133,210000,0.3,1
3134,210000,0.3,1
3135,210000,0.3,1
3136,210000,0.3,1
3137,210000,0.3,1
3138,210000,0.3,1
3139,210000,0.3,1
3140,210000,0.3,1
3141,210000,0.3,1
3142,210000,0.3,1
3143,210000,0.3,1
3144,210000,0.3,1
3145,210000,0.3,1
3146,210000,0.3,1
3147,210000,0.3,1
3148,210000,0.3,1
3149,210000,0.3,1
3150,210000,0.3,1
3151,210000,0.3,1
3152,210000,0.3,1
3153,210000,0.3,1
3154,210000,0.3,1
3155,210000,0.3,1
3156,210000,0.3,1
3157,210000,0.3,1
3158,210000,0.3,1
3159,210000,0.3,1
3160,210000,0.3,1
3161,210000,0.3,1
3162,210000,0.3,1
3163,210000,0.3,1
3164,210000,0.3,1
3165,210000,0.3,1
3166,210000,0.3,1
3167,210000,0.3,1
3168,210000,0.3,1
3169,210000,0.3,1
3170,210000,0.3,1
3171,210000,0.3,1
3172,210000,0.3,1
3173,210000,0.3,1
3174,210000,0.3,1
3175,210000,0.3,1
3176,210000,0.3,1
3177,210000,0.3,1
3178,210000,0.3,1
3179,210000,0.3,1
3180,210000,0.3,1
3181,210000,0.3,1
3182,210000,0.3,1
3183,210000,0.3,1
3184,210000,0.3,1
3185,210000,0.3,1
3186,210000,0.3,1
3187,210000,0.3,1
3188,210000,0.3,1
3189,210000,0.3,1
3190,210000,0.3,1
3191,210000,0.3,1
3192,210000,0.3,1
3193,210000,0.3,1
3194,210000,0.3,1
3195,210000,0.3,1
3196,210000,0.3,1
3197,210000,0.3,1
3198,210000,0.3,1
3199,210000,0.3,1
3200,210000,0.3,1
3201,210000,0.3,1
3202,210000,0.3,1
3203,210000,0.3,1
3204,210000,0.3,1
3205,210000,0.3,1
3206,210000,0.3,1
3207,210000,0.3,1
3208,210000,0.3,1
3209,210000,0.3,1
3210,210000,0.3,1
3211,210000,0.3,1
3212,210000,0.3,1
3213,210000,0.3,1
3214,210000,0.3,1
3215,210000,0.3,1
3216,210000,0.3,1
3217,210000,0.3,1
3218,210000,0.3,1
3219,210000,0.3,1
3220,210000,0.3,1
3221,210000,0.3,1
3222,210000,0.3,1
3223,210000,0.3,1
3224,210000,0.3,1
3225,210000,0.3,1
3226,210000,0.3,1
3227,210000,0.3,1
3228,210000,0.3,1
3229,210000,0.3,1
3230,210000,0.3,1
3231,210000,0.3,1
3232,210000,0.3,1
3233,210000,0.3,1
3234,210000,0.3,1
3235,210000,0.3,1
3236,210000,0.3,1
3237,210000,0.3,1
3238,210000,0.3,1
3239,210000,0.3,1
3240,210000,0.3,1
3241,210000,0.3,1
3242,210000,0.3,1
3243,210000,0.3,1
3244,210000,0.3,1
3245,210000,0.3,1
3246,210000,0.3,1
3247,210000,0.3,1
3248,210000,0.3,1
3249,210000,0.3,1
3250,210000,0.3,1
3251,210000,0.3,1
3252,210000,0.3,1
3253,210000,0.3,1
3254,210000,0.3,1
3255,210000,0.3,1
3256,210000,0.3,1
3257,210000,0.3,1
3258,210000,0.3,1
3259,210000,0.3,1
3260,210000,0.3,1
3261,210000,0.3,1
3262,210000,0.3,1
3263,210000,0.3,1
3264,210000,0.3,1
3265,210000,0.3,1
3266,210000,0.3,1
3267,210000,0.3,1
3268,210000,0.3,1
3269,210000,0.3,1
3270,210000,0.3,1
3271,210000,0.3,1
3272,210000,0.3,1
3273,210000,0.3,1
3274,210000,0.3,1
3275,210000,0.3,1
3276,210000,0.3,1
3277,210000,0.3,1
3278,210000,0.3,1
3279,210000,0.3,1
3280,210000,0.3,1
3281,210000,0.3,1
3282,210000,0.3,1
3283,210000,0.3,1
3284,210000,0.3,1
3285,210000,0.3,1
3286,210000,0.3,1
3287,210000,0.3,1
3288,210000,0.3,1
3289,210000,0.3,1
3290,210000,0.3,1
3291,210000,0.3,1
3292,210000,0.3,1
3293,210000,0.3,1
3294,210000,0.3,1
3295,210000,0.3,1
3296,210000,0.3,1
3297,210000,0.3,1
3298,210000,0.3,1
3299,210000,0.3,1
3300,210000,0.3,1
3301,210000,0.3,1
3302,210000,0.3,1
3303,210000,0.3,1
3304,210000,0.3,1
3305,210000,0.3,1
3306,210000,0.3,1
3307,210000,0.3,1
3308,210000,0.3,1
3309,210000,0.3,1
3310,210000,0.3,1
3311,210000,0.3,1
3312,210000,0.3,1
3313,210000,0.3,1
3314,210000,0.3,1
3315,210000,0.3,1
3316,210000,0.3,1
3317,210000,0.3,1
3318,210000,0.3,1
3319,210000,0.3,1
3320,210000,0.3,1
3321,210000,0.3,1
3322,210000,0.3,1
3323,210000,0.3,1
3324,210000,0.3,1
3325,210000,0.3,1
3326,210000,0.3,1
3327,210000,0.3,1
3328,210000,0.3,1
3329,210000,0.3,1
3330,210000,0.3,1
3331,210000,0.3,1
3332,210000,0.3,1
3333,210000,0.3,1
3334,210000,0.3,1
3335,210000,0.3,1
3336,210000,0.3,1
3337,210000,0.3,1
3338,210000,0.3,1
3339,210000,0.3,1
3340,210000,0.3,1
3341,210000,0.3,1
3342,210000,0.3,1
3343,210000,0.3,1
3344,210000,0.3,1
3345,210000,0.3,1
3346,210000,0.3,1
3347,210000,0.3,1
3348,210000,0.3,1
3349,210000,0.3,1
3350,210000,0.3,1
3351,210000,0.3,1
3352,210000,0.3,1
3353,210000,0.3,1
3354,210000,0.3,1
3355,210000,0.3,1
3356,210000,0.3,1
3357,210000,0.3,1
3358,210000,0.3,1
3359,210000,0.3,1
3360,210000,0.3,1
3361,210000,0.3,1
3362,210000,0.3,1
3363,210000,0.3,1
3364,210000,0.3,1
3365,210000,0.3,1
3366,210000,0.3,1
3367,210000,0.3,1
3368,210000,0.3,1
3369,210000,0.3,1
3370,210000,0.3,1
3371,210000,0.3,1
3372,210000,0.3,1
3373,210000,0.3,1
3374,210000,0.3,1
3375,210000,0.3,1
3376,210000,0.3,1
3377,210000,0.3,1
3378,210000,0.3,1
3379,210000,0.3,1
3380,210000,0.3,1
3381,210000,0.3,1
3382,210000,0.3,1
3383,210000,0.3,1
3384,210000,0.3,1
3385,210000,0.3,1
3386,210000,0.3,1
3387,210000,0.3,1
3388,210000,0.3,1
3389,210000,0.3,1
3390,210000,0.3,1
3391,210000,0.3,1
3392,210000,0.3,1
3393,210000,0.3,1
3394,210000,0.3,1
3395,210000,0.3,1
3396,210000,0.3,1
3397,210000,0.3,1
3398,210000,0.3,1
3399,210000,0.3,1
3400,210000,0.3,1
3401,210000,0.3,1
3402,210000,0.3,1
3403,210000,0.3,1
3404,210000,0.3,1
3405,210000,0.3,1
3406,210000,0.3,1
3407,210000,0.3,1
3408,210000,0.3,1
3409,210000,0.3,1
3410,210000,0.3,1
3411,210000,0.3,1
3412,210000,0.3,1
3413,210000,0.3,1
3414,210000,0.3,1
3415,210000,0.3,1
3416,210000,0.3,1
3417,210000,0.3,1
3418,210000,0.3,1
3419,210000,0.3,1
3420,210000,0.3,1
3421,210000,0.3,1
3422,210000,0.3,1
3423,210000,0.3,1
3424,210000,0.3,1
3425,210000,0.3,1
3426,210000,0.3,1
3427,210000,0.3,1
3428,210000,0.3,1
3429,210000,0.3,1
3430,210000,0.3,1
3431,210000,0.3,1
3432,210000,0.3,1
3433,210000,0.3,1
3434,210000,0.3,1
3435,210000,0.3,1
3436,210000,0.3,1
3437,210000,0.3,1
3438,210000,0.3,1
3439,210000,0.3,1
3440,210000,0.3,1
3441,210000,0.3,1
3442,210000,0.3,1
3443,210000,0.3,1
3444,210000,0.3,1
3445,210000,0.3,1
3446,210000,0.3,1
3447,210000,0.3,1
3448,210000,0.3,1
3449,210000,0.3,1
3450,210000,0.3,1
3451,210000,0.3,1
3452,210000,0.3,1
3453,210000,0.3,1
3454,210000,0.3,1
3455,210000,0.3,1
3456,210000,0.3,1
3457,210000,0.3,1
3458,210000,0.3,1
3459,210000,0.3,1
3460,210000,0.3,1
3461,210000,0.3,1
3462,210000,0.3,1
3463,210000,0.3,1
3464,210000,0.3,1
3465,210000,0.3,1
3466,210000,0.3,1
3467,210000,0.3,1
3468,210000,0.3,1
3469,210000,0.3,1
3470,210000,0.3,1
3471,210000,0.3,1
3472,210000,0.3,1
3473,210000,0.3,1
3474,210000,0.3,1
3475,210000,0.3,1
3476,210000,0.3,1
3477,210000,0.3,1
3478,210000,0.3,1
3479,210000,0.3,1
3480,210000,0.3,1
3481,210000,0.3,1
3482,210000,0.3,1
3483,210000,0.3,1
3484,210000,0.3,1
3485,210000,0.3,1
3486,210000,0.3,1
3487,210000,0.3,1
3488,210000,0.3,1
3489,210000,0.3,1
3490,210000,0.3,1
3491,210000,0.3,1
3492,210000,0.3,1
3493,210000,0.3,1
3494,210000,0.3,1
3495,210000,0.3,1
3496,210000,0.3,1
3497,210000,0.3,1
3498,210000,0.3,1
3499,210000,0.3,1
3500,210000,0.3,1
3501,210000,0.3,1
3502,210000,0.3,1
3503,210000,0.3,1
3504,210000,0.3,1
3505,210000,0.3,1
3506,210000,0.3,1
3507,210000,0.3,1
3508,210000,0.3,1
3509,210000,0.3,1
3510,210000,0.3,1
3511,210000,0.3,1
3512,210000,0.3,1
3513,210000,0.3,1
3514,210000,0.3,1
3515,210000,0.3,1
3516,210000,0.3,1
3517,210000,0.3,1
3518,210000,0.3,1
3519,210000,0.3,1
3520,210000,0.3,1
3521,210000,0.3,1
3522,210000,0.3,1
3523,210000,0.3,1
3524,210000,0.3,1
3525,210000,0.3,1
3526,210000,0.3,1
3527,210000,0.3,1
3528,210000,0.3,1
3529,210000,0.3,1
3530,210000,0.3,1
3531,210000,0.3,1
3532,210000,0.3,1
3533,210000,0.3,1
3534,210000,0.3,1
3535,210000,0.3,1
3536,210000,0.3,1
3537,210000,0.3,1
3538,210000,0.3,1
3539,210000,0.3,1
3540,210000,0.3,1
3541,210000,0.3,1
3542,210000,0.3,1
3543,210000,0.3,1
3544,210000,0.3,1
3545,210000,0.3,1
3546,210000,0.3,1
3547,210000,0.3,1
3548,210000,0.3,1
3549,210000,0.3,1
3550,210000,0.3,1
3551,210000,0.3,1
3552,210000,0.3,1
3553,210000,0.3,1
3554,210000,0.3,1
3555,210000,0.3,1
3556,210000,0.3,1
3557,210000,0.3,1
3558,210000,0.3,1
3559,210000,0.3,1
3560,210000,0.3,1
3561,210000,0.3,1
3562,210000,0.3,1
3563,210000,0.3,1
3564,210000,0.3,1
3565,210000,0.3,1
3566,210000,0.3,1
3567,210000,0.3,1
3568,210000,0.3,1
3569,210000,0.3,1
3570,210000,0.3,1
3571,210000,0.3,1
3572,210000,0.3,1
3573,210000,0.3,1
3574,210000,0.3,1
