ID,x0,x1,x2,u0,u1,u2
630,7.5,12.5,5,0,1,2
631,10,12.5,5,0,1,2
632,12.5,12.5,5,0,1,2
633,15,12.5,5,0,1,2
634,17.5,12.5,5,0,1,2
635,20,12.5,5,0,1,2
636,22.5,12.5,5,0,1,2
637,25,12.5,5,0,1,2
638,0,15,5,0,1,2
639,2.5,15,5,0,1,2
640,5,15,5,0,1,2
641,7.5,15,5,0,1,2
642,10,15,5,0,1,2
643,12.5,15,5,0,1,2
644,15,15,5,0,1,2
645,17.5,15,5,0,1,2
646,20,15,5,0,1,2
647,22.5,15,5,0,1,2
648,25,15,5,0,1,2
649,0,17.5,5,0,1,2
650,2.5,17.5,5,0,1,2
651,5,17.5,5,0,1,2
652,7.5,17.5,5,0,1,2
653,10,17.5,5,0,1,2
654,12.5,17.5,5,0,1,2
655,15,17.5,5,0,1,2
656,17.5,17.5,5,0,1,2
657,20,17.5,5,0,1,2
658,22.5,17.5,5,0,1,2
659,25,17.5,5,0,1,2
660,0,20,5,0,1,2
661,2.5,20,5,0,1,2
662,5,20,5,0,1,2
663,7.5,20,5,0,1,2
664,10,20,5,0,1,2
665,12.5,20,5,0,1,2
666,15,20,5,0,1,2
667,17.5,20,5,0,1,2
668,20,20,5,0,1,2
669,22.5,20,5,0,1,2
670,25,20,5,0,1,2
671,0,22.5,5,0,1,2
672,2.5,22.5,5,0,1,2
673,5,22.5,5,0,1,2
674,7.5,22.5,5,0,1,2
675,10,22.5,5,0,1,2
676,12.5,22.5,5,0,1,2
677,15,22.5,5,0,1,2
678,17.5,22.5,5,0,1,2
679,20,22.5,5,0,1,2
680,22.5,22.5,5,0,1,2
681,25,22.5,5,0,1,2
682,0,25,5,0,1,2
683,2.5,25,5,0,1,2
684,5,25,5,0,1,2
685,7.5,25,5,0,1,2
686,10,25,5,0,1,2
687,12.5,25,5,0,1,2
688,15,25,5,0,1,2
689,17.5,25,5,0,1,2
690,20,25,5,0,1,2
691,22.5,25,5,0,1,2
692,25,25,5,0,1,2
693,0,27.5,5,0,1,2
694,2.5,27.5,5,0,1,2
695,5,27.5,5,0,1,2
696,7.5,27.5,5,0,1,2
697,10,27.5,5,0,1,2
698,12.5,27.5,5,0,1,2
699,15,27.5,5,0,1,2
700,17.5,27.5,5,0,1,2
701,20,27.5,5,0,1,2
702,22.5,27.5,5,0,1,2
703,25,27.5,5,0,1,2
704,0,30,5,0,1,2
705,2.5,30,5,0,1,2
706,5,30,5,0,1,2
707,7.5,30,5,0,1,2
708,10,30,5,0,1,2
709,12.5,30,5,0,1,2
710,15,30,5,0,1,2
711,17.5,30,5,0,1,2
712,20,30,5,0,1,2
713,22.5,30,5,0,1,2
714,25,30,5,0,1,2
715,0,32.5,5,0,1,2
716,2.5,32.5,5,0,1,2
717,5,32.5,5,0,1,2
718,7.5,32.5,5,0,1,2
719,10,32.5,5,0,1,2
720,12.5,32.5,5,0,1,2
721,15,32.5,5,0,1,2
722,17.5,32.5,5,0,1,2
723,20,32.5,5,0,1,2
724,22.5,32.5,5,0,1,2
725,25,32.5,5,0,1,2
726,0,35,5,0,1,2
727,2.5,35,5,0,1,2
728,5,35,5,0,1,2
729,7.5,35,5,0,1,2
730,10,35,5,0,1,2
731,12.5,35,5,0,1,2
732,15,35,5,0,1,2
733,17.5,35,5,0,1,2
734,20,35,5,0,1,2
735,22.5,35,5,0,1,2
736,25,35,5,0,1,2
737,0,37.5,5,0,1,2
738,2.5,37.5,5,0,1,2
739,5,37.5,5,0,1,2
740,7.5,37.5,5,0,1,2
741,10,37.5,5,0,1,2
742,12.5,37.5,5,0,1,2
743,15,37.5,5,0,1,2
744,17.5,37.5,5,0,1,2
745,20,37.5,5,0,1,2
746,22.5,37.5,5,0,1,2
747,25,37.5,5,0,1,2
748,0,40,5,0,1,2
749,2.5,40,5,0,1,2
