ID,x0,x1,x2,u0,u1,u2
162,112.7791465,83.36898341,-64.706411,0,1,2
163,105.7679654,80.08415843,-54.50723005,0,1,2
164,100.9899939,73.71792719,-59.30370391,0,1,2
165,93.91023887,70.21955494,-61.16253577,0,1,2
166,97.54244549,74.86586059,-57.35853535,0,1,2
167,91.47057089,71.91020245,-57.82072088,0,1,2
168,89.94905206,76.97442889,-56.25779144,0,1,2
169,85.44135629,73.79347781,-50.56694525,0,1,2
170,82.17987535,80.79706149,-50.53272526,0,1,2
171,85.08501562,83.99841121,-57.69857657,0,1,2
172,89.06415579,87.24181456,-61.06007916,0,1,2
173,92.12210332,83.24072577,-58.38828583,0,1,2
174,90.16222247,94.23836895,-60.79589916,0,1,2
175,94.26452343,86.56602395,-56.30529347,0,1,2
176,92.43883935,99.19533411,-54.04530999,0,1,2
177,97.37585199,88.43850707,-52.50396591,0,1,2
178,97.32452029,79.5257939,-55.23090401,0,1,2
179,93.18767011,77.84179803,-57.1701311,0,1,2
180,79.22455645,87.52112758,-60.83132482,0,1,2
181,79.63251413,83.67887732,-51.18291329,0,1,2
182,81.41873161,78.30659363,-41.05199363,0,1,2
183,83.63643869,73.50627713,-42.40116541,0,1,2
184,82.60055838,68.54048719,-35.87447153,0,1,2
185,69.68217663,64.12145292,-27.49989126,0,1,2
186,66.10390024,50.0202095,-43.15672678,0,1,2
187,50.94394452,65.39562853,-39.57668795,0,1,2
188,50.55126982,67.67658105,-51.90670764,0,1,2
189,53.84062454,78.62433674,-53.47659906,0,1,2
190,53.49171947,79.72225985,-42.12624689,0,1,2
191,63.101739,84.19304662,-55.0702445,0,1,2
192,63.24745013,86.55802853,-41.74599859,0,1,2
193,71.69975977,86.04065229,-57.68465023,0,1,2
194,73.51094133,86.0317283,-45.0453817,0,1,2
195,77.00575264,77.76844086,-32.13084373,0,1,2
196,66.82409689,78.37487592,-29.22711845,0,1,2
197,57.12883106,77.90361816,-32.24927815,0,1,2
198,56.9177898,69.01428299,-29.63845079,0,1,2
199,76.28178397,100.2863247,-113.8470344,0,1,2
200,73.73009804,97.8008223,-117.479534,0,1,2
201,70.77518346,102.27276,-102.0567848,0,1,2
202,64.37233615,90.20898359,-93.64717991,0,1,2
203,65.20519904,99.12708773,-108.8586815,0,1,2
204,70.53285811,85.38511828,-99.25844019,0,1,2
205,70.65088196,81.81828023,-87.729019,0,1,2
206,76.30167966,73.8992337,-97.39158437,0,1,2
207,74.91859284,75.19958591,-117.7696397,0,1,2
208,92.45782019,83.59848413,-146.0956381,0,1,2
