id,ide,E,ƒË
30562,30562,210000,0.3
30563,30563,210000,0.3
30564,30564,210000,0.3
30565,30565,210000,0.3
30566,30566,210000,0.3
30567,30567,210000,0.3
30568,30568,210000,0.3
30569,30569,210000,0.3
30570,30570,210000,0.3
30571,30571,210000,0.3
30572,30572,210000,0.3
30573,30573,210000,0.3
30574,30574,210000,0.3
30575,30575,210000,0.3
30576,30576,210000,0.3
30577,30577,210000,0.3
30578,30578,210000,0.3
30579,30579,210000,0.3
30580,30580,210000,0.3
30581,30581,210000,0.3
30582,30582,210000,0.3
30583,30583,210000,0.3
30584,30584,210000,0.3
30585,30585,210000,0.3
30586,30586,210000,0.3
30587,30587,210000,0.3
30588,30588,210000,0.3
30589,30589,210000,0.3
30590,30590,210000,0.3
30591,30591,210000,0.3
30592,30592,210000,0.3
30593,30593,210000,0.3
30594,30594,210000,0.3
30595,30595,210000,0.3
30596,30596,210000,0.3
30597,30597,210000,0.3
30598,30598,210000,0.3
30599,30599,210000,0.3
30600,30600,210000,0.3
30601,30601,210000,0.3
30602,30602,210000,0.3
30603,30603,210000,0.3
30604,30604,210000,0.3
30605,30605,210000,0.3
30606,30606,210000,0.3
30607,30607,210000,0.3
30608,30608,210000,0.3
30609,30609,210000,0.3
30610,30610,210000,0.3
30611,30611,210000,0.3
30612,30612,210000,0.3
30613,30613,210000,0.3
30614,30614,210000,0.3
30615,30615,210000,0.3
30616,30616,210000,0.3
30617,30617,210000,0.3
30618,30618,210000,0.3
30619,30619,210000,0.3
30620,30620,210000,0.3
30621,30621,210000,0.3
30622,30622,210000,0.3
30623,30623,210000,0.3
30624,30624,210000,0.3
30625,30625,210000,0.3
30626,30626,210000,0.3
30627,30627,210000,0.3
30628,30628,210000,0.3
30629,30629,210000,0.3
30630,30630,210000,0.3
30631,30631,210000,0.3
30632,30632,210000,0.3
30633,30633,210000,0.3
30634,30634,210000,0.3
30635,30635,210000,0.3
30636,30636,210000,0.3
30637,30637,210000,0.3
30638,30638,210000,0.3
30639,30639,210000,0.3
30640,30640,210000,0.3
30641,30641,210000,0.3
30642,30642,210000,0.3
30643,30643,210000,0.3
30644,30644,210000,0.3
30645,30645,210000,0.3
30646,30646,210000,0.3
30647,30647,210000,0.3
30648,30648,210000,0.3
30649,30649,210000,0.3
30650,30650,210000,0.3
30651,30651,210000,0.3
30652,30652,210000,0.3
30653,30653,210000,0.3
30654,30654,210000,0.3
30655,30655,210000,0.3
30656,30656,210000,0.3
30657,30657,210000,0.3
30658,30658,210000,0.3
30659,30659,210000,0.3
30660,30660,210000,0.3
30661,30661,210000,0.3
30662,30662,210000,0.3
30663,30663,210000,0.3
30664,30664,210000,0.3
30665,30665,210000,0.3
30666,30666,210000,0.3
30667,30667,210000,0.3
30668,30668,210000,0.3
30669,30669,210000,0.3
30670,30670,210000,0.3
30671,30671,210000,0.3
30672,30672,210000,0.3
30673,30673,210000,0.3
30674,30674,210000,0.3
30675,30675,210000,0.3
30676,30676,210000,0.3
30677,30677,210000,0.3
30678,30678,210000,0.3
30679,30679,210000,0.3
30680,30680,210000,0.3
30681,30681,210000,0.3
30682,30682,210000,0.3
30683,30683,210000,0.3
30684,30684,210000,0.3
30685,30685,210000,0.3
30686,30686,210000,0.3
30687,30687,210000,0.3
30688,30688,210000,0.3
30689,30689,210000,0.3
30690,30690,210000,0.3
30691,30691,210000,0.3
30692,30692,210000,0.3
30693,30693,210000,0.3
30694,30694,210000,0.3
30695,30695,210000,0.3
30696,30696,210000,0.3
30697,30697,210000,0.3
30698,30698,210000,0.3
30699,30699,210000,0.3
30700,30700,210000,0.3
30701,30701,210000,0.3
30702,30702,210000,0.3
30703,30703,210000,0.3
30704,30704,210000,0.3
30705,30705,210000,0.3
30706,30706,210000,0.3
30707,30707,210000,0.3
30708,30708,210000,0.3
30709,30709,210000,0.3
30710,30710,210000,0.3
30711,30711,210000,0.3
30712,30712,210000,0.3
30713,30713,210000,0.3
30714,30714,210000,0.3
30715,30715,210000,0.3
30716,30716,210000,0.3
30717,30717,210000,0.3
30718,30718,210000,0.3
30719,30719,210000,0.3
30720,30720,210000,0.3
30721,30721,210000,0.3
30722,30722,210000,0.3
30723,30723,210000,0.3
30724,30724,210000,0.3
30725,30725,210000,0.3
30726,30726,210000,0.3
30727,30727,210000,0.3
30728,30728,210000,0.3
30729,30729,210000,0.3
30730,30730,210000,0.3
30731,30731,210000,0.3
30732,30732,210000,0.3
30733,30733,210000,0.3
30734,30734,210000,0.3
30735,30735,210000,0.3
30736,30736,210000,0.3
30737,30737,210000,0.3
30738,30738,210000,0.3
30739,30739,210000,0.3
30740,30740,210000,0.3
30741,30741,210000,0.3
30742,30742,210000,0.3
30743,30743,210000,0.3
30744,30744,210000,0.3
30745,30745,210000,0.3
30746,30746,210000,0.3
30747,30747,210000,0.3
30748,30748,210000,0.3
30749,30749,210000,0.3
30750,30750,210000,0.3
30751,30751,210000,0.3
30752,30752,210000,0.3
30753,30753,210000,0.3
30754,30754,210000,0.3
30755,30755,210000,0.3
30756,30756,210000,0.3
30757,30757,210000,0.3
30758,30758,210000,0.3
30759,30759,210000,0.3
30760,30760,210000,0.3
30761,30761,210000,0.3
30762,30762,210000,0.3
30763,30763,210000,0.3
30764,30764,210000,0.3
30765,30765,210000,0.3
30766,30766,210000,0.3
30767,30767,210000,0.3
30768,30768,210000,0.3
30769,30769,210000,0.3
30770,30770,210000,0.3
30771,30771,210000,0.3
30772,30772,210000,0.3
30773,30773,210000,0.3
30774,30774,210000,0.3
30775,30775,210000,0.3
30776,30776,210000,0.3
30777,30777,210000,0.3
30778,30778,210000,0.3
30779,30779,210000,0.3
30780,30780,210000,0.3
30781,30781,210000,0.3
30782,30782,210000,0.3
30783,30783,210000,0.3
30784,30784,210000,0.3
30785,30785,210000,0.3
30786,30786,210000,0.3
30787,30787,210000,0.3
30788,30788,210000,0.3
30789,30789,210000,0.3
30790,30790,210000,0.3
30791,30791,210000,0.3
30792,30792,210000,0.3
30793,30793,210000,0.3
30794,30794,210000,0.3
30795,30795,210000,0.3
30796,30796,210000,0.3
30797,30797,210000,0.3
30798,30798,210000,0.3
30799,30799,210000,0.3
30800,30800,210000,0.3
30801,30801,210000,0.3
30802,30802,210000,0.3
30803,30803,210000,0.3
30804,30804,210000,0.3
30805,30805,210000,0.3
30806,30806,210000,0.3
30807,30807,210000,0.3
30808,30808,210000,0.3
30809,30809,210000,0.3
30810,30810,210000,0.3
30811,30811,210000,0.3
30812,30812,210000,0.3
30813,30813,210000,0.3
30814,30814,210000,0.3
30815,30815,210000,0.3
30816,30816,210000,0.3
30817,30817,210000,0.3
30818,30818,210000,0.3
30819,30819,210000,0.3
30820,30820,210000,0.3
30821,30821,210000,0.3
30822,30822,210000,0.3
30823,30823,210000,0.3
30824,30824,210000,0.3
30825,30825,210000,0.3
30826,30826,210000,0.3
30827,30827,210000,0.3
30828,30828,210000,0.3
30829,30829,210000,0.3
30830,30830,210000,0.3
30831,30831,210000,0.3
30832,30832,210000,0.3
30833,30833,210000,0.3
30834,30834,210000,0.3
30835,30835,210000,0.3
30836,30836,210000,0.3
30837,30837,210000,0.3
30838,30838,210000,0.3
30839,30839,210000,0.3
30840,30840,210000,0.3
30841,30841,210000,0.3
30842,30842,210000,0.3
30843,30843,210000,0.3
30844,30844,210000,0.3
30845,30845,210000,0.3
30846,30846,210000,0.3
30847,30847,210000,0.3
30848,30848,210000,0.3
30849,30849,210000,0.3
30850,30850,210000,0.3
30851,30851,210000,0.3
30852,30852,210000,0.3
30853,30853,210000,0.3
30854,30854,210000,0.3
30855,30855,210000,0.3
30856,30856,210000,0.3
30857,30857,210000,0.3
30858,30858,210000,0.3
30859,30859,210000,0.3
30860,30860,210000,0.3
30861,30861,210000,0.3
30862,30862,210000,0.3
30863,30863,210000,0.3
30864,30864,210000,0.3
30865,30865,210000,0.3
30866,30866,210000,0.3
30867,30867,210000,0.3
30868,30868,210000,0.3
30869,30869,210000,0.3
30870,30870,210000,0.3
30871,30871,210000,0.3
30872,30872,210000,0.3
30873,30873,210000,0.3
30874,30874,210000,0.3
30875,30875,210000,0.3
30876,30876,210000,0.3
30877,30877,210000,0.3
30878,30878,210000,0.3
30879,30879,210000,0.3
30880,30880,210000,0.3
30881,30881,210000,0.3
30882,30882,210000,0.3
30883,30883,210000,0.3
30884,30884,210000,0.3
30885,30885,210000,0.3
30886,30886,210000,0.3
30887,30887,210000,0.3
30888,30888,210000,0.3
30889,30889,210000,0.3
30890,30890,210000,0.3
30891,30891,210000,0.3
30892,30892,210000,0.3
30893,30893,210000,0.3
30894,30894,210000,0.3
30895,30895,210000,0.3
30896,30896,210000,0.3
30897,30897,210000,0.3
30898,30898,210000,0.3
30899,30899,210000,0.3
30900,30900,210000,0.3
30901,30901,210000,0.3
30902,30902,210000,0.3
30903,30903,210000,0.3
30904,30904,210000,0.3
30905,30905,210000,0.3
30906,30906,210000,0.3
30907,30907,210000,0.3
30908,30908,210000,0.3
30909,30909,210000,0.3
30910,30910,210000,0.3
30911,30911,210000,0.3
30912,30912,210000,0.3
30913,30913,210000,0.3
30914,30914,210000,0.3
30915,30915,210000,0.3
30916,30916,210000,0.3
30917,30917,210000,0.3
30918,30918,210000,0.3
30919,30919,210000,0.3
30920,30920,210000,0.3
30921,30921,210000,0.3
30922,30922,210000,0.3
30923,30923,210000,0.3
30924,30924,210000,0.3
30925,30925,210000,0.3
30926,30926,210000,0.3
30927,30927,210000,0.3
30928,30928,210000,0.3
30929,30929,210000,0.3
30930,30930,210000,0.3
30931,30931,210000,0.3
30932,30932,210000,0.3
30933,30933,210000,0.3
30934,30934,210000,0.3
30935,30935,210000,0.3
30936,30936,210000,0.3
30937,30937,210000,0.3
30938,30938,210000,0.3
30939,30939,210000,0.3
30940,30940,210000,0.3
30941,30941,210000,0.3
30942,30942,210000,0.3
30943,30943,210000,0.3
30944,30944,210000,0.3
30945,30945,210000,0.3
30946,30946,210000,0.3
30947,30947,210000,0.3
30948,30948,210000,0.3
30949,30949,210000,0.3
30950,30950,210000,0.3
30951,30951,210000,0.3
30952,30952,210000,0.3
30953,30953,210000,0.3
30954,30954,210000,0.3
30955,30955,210000,0.3
30956,30956,210000,0.3
30957,30957,210000,0.3
30958,30958,210000,0.3
30959,30959,210000,0.3
30960,30960,210000,0.3
30961,30961,210000,0.3
30962,30962,210000,0.3
30963,30963,210000,0.3
30964,30964,210000,0.3
30965,30965,210000,0.3
30966,30966,210000,0.3
30967,30967,210000,0.3
30968,30968,210000,0.3
30969,30969,210000,0.3
30970,30970,210000,0.3
30971,30971,210000,0.3
30972,30972,210000,0.3
30973,30973,210000,0.3
30974,30974,210000,0.3
30975,30975,210000,0.3
30976,30976,210000,0.3
30977,30977,210000,0.3
30978,30978,210000,0.3
30979,30979,210000,0.3
30980,30980,210000,0.3
30981,30981,210000,0.3
30982,30982,210000,0.3
30983,30983,210000,0.3
30984,30984,210000,0.3
30985,30985,210000,0.3
30986,30986,210000,0.3
30987,30987,210000,0.3
30988,30988,210000,0.3
30989,30989,210000,0.3
30990,30990,210000,0.3
30991,30991,210000,0.3
30992,30992,210000,0.3
30993,30993,210000,0.3
30994,30994,210000,0.3
30995,30995,210000,0.3
30996,30996,210000,0.3
30997,30997,210000,0.3
30998,30998,210000,0.3
30999,30999,210000,0.3
31000,31000,210000,0.3
31001,31001,210000,0.3
31002,31002,210000,0.3
31003,31003,210000,0.3
31004,31004,210000,0.3
31005,31005,210000,0.3
31006,31006,210000,0.3
31007,31007,210000,0.3
31008,31008,210000,0.3
31009,31009,210000,0.3
31010,31010,210000,0.3
31011,31011,210000,0.3
31012,31012,210000,0.3
31013,31013,210000,0.3
31014,31014,210000,0.3
31015,31015,210000,0.3
31016,31016,210000,0.3
31017,31017,210000,0.3
31018,31018,210000,0.3
31019,31019,210000,0.3
31020,31020,210000,0.3
31021,31021,210000,0.3
31022,31022,210000,0.3
31023,31023,210000,0.3
31024,31024,210000,0.3
31025,31025,210000,0.3
31026,31026,210000,0.3
31027,31027,210000,0.3
31028,31028,210000,0.3
31029,31029,210000,0.3
31030,31030,210000,0.3
31031,31031,210000,0.3
31032,31032,210000,0.3
31033,31033,210000,0.3
31034,31034,210000,0.3
31035,31035,210000,0.3
31036,31036,210000,0.3
31037,31037,210000,0.3
31038,31038,210000,0.3
31039,31039,210000,0.3
31040,31040,210000,0.3
31041,31041,210000,0.3
31042,31042,210000,0.3
31043,31043,210000,0.3
31044,31044,210000,0.3
31045,31045,210000,0.3
31046,31046,210000,0.3
31047,31047,210000,0.3
31048,31048,210000,0.3
31049,31049,210000,0.3
31050,31050,210000,0.3
31051,31051,210000,0.3
31052,31052,210000,0.3
31053,31053,210000,0.3
31054,31054,210000,0.3
31055,31055,210000,0.3
31056,31056,210000,0.3
31057,31057,210000,0.3
31058,31058,210000,0.3
31059,31059,210000,0.3
31060,31060,210000,0.3
31061,31061,210000,0.3
31062,31062,210000,0.3
31063,31063,210000,0.3
31064,31064,210000,0.3
31065,31065,210000,0.3
31066,31066,210000,0.3
31067,31067,210000,0.3
31068,31068,210000,0.3
31069,31069,210000,0.3
31070,31070,210000,0.3
31071,31071,210000,0.3
31072,31072,210000,0.3
31073,31073,210000,0.3
31074,31074,210000,0.3
31075,31075,210000,0.3
31076,31076,210000,0.3
31077,31077,210000,0.3
31078,31078,210000,0.3
31079,31079,210000,0.3
31080,31080,210000,0.3
31081,31081,210000,0.3
31082,31082,210000,0.3
31083,31083,210000,0.3
31084,31084,210000,0.3
31085,31085,210000,0.3
31086,31086,210000,0.3
31087,31087,210000,0.3
31088,31088,210000,0.3
31089,31089,210000,0.3
31090,31090,210000,0.3
31091,31091,210000,0.3
31092,31092,210000,0.3
31093,31093,210000,0.3
31094,31094,210000,0.3
31095,31095,210000,0.3
31096,31096,210000,0.3
31097,31097,210000,0.3
31098,31098,210000,0.3
31099,31099,210000,0.3
31100,31100,210000,0.3
31101,31101,210000,0.3
31102,31102,210000,0.3
31103,31103,210000,0.3
31104,31104,210000,0.3
31105,31105,210000,0.3
31106,31106,210000,0.3
31107,31107,210000,0.3
31108,31108,210000,0.3
31109,31109,210000,0.3
31110,31110,210000,0.3
31111,31111,210000,0.3
31112,31112,210000,0.3
31113,31113,210000,0.3
31114,31114,210000,0.3
31115,31115,210000,0.3
31116,31116,210000,0.3
31117,31117,210000,0.3
31118,31118,210000,0.3
31119,31119,210000,0.3
31120,31120,210000,0.3
31121,31121,210000,0.3
31122,31122,210000,0.3
31123,31123,210000,0.3
31124,31124,210000,0.3
31125,31125,210000,0.3
31126,31126,210000,0.3
31127,31127,210000,0.3
31128,31128,210000,0.3
31129,31129,210000,0.3
31130,31130,210000,0.3
31131,31131,210000,0.3
31132,31132,210000,0.3
31133,31133,210000,0.3
31134,31134,210000,0.3
31135,31135,210000,0.3
31136,31136,210000,0.3
31137,31137,210000,0.3
31138,31138,210000,0.3
31139,31139,210000,0.3
31140,31140,210000,0.3
31141,31141,210000,0.3
31142,31142,210000,0.3
31143,31143,210000,0.3
31144,31144,210000,0.3
31145,31145,210000,0.3
31146,31146,210000,0.3
31147,31147,210000,0.3
31148,31148,210000,0.3
31149,31149,210000,0.3
31150,31150,210000,0.3
31151,31151,210000,0.3
31152,31152,210000,0.3
31153,31153,210000,0.3
31154,31154,210000,0.3
31155,31155,210000,0.3
31156,31156,210000,0.3
31157,31157,210000,0.3
31158,31158,210000,0.3
31159,31159,210000,0.3
31160,31160,210000,0.3
31161,31161,210000,0.3
31162,31162,210000,0.3
31163,31163,210000,0.3
31164,31164,210000,0.3
31165,31165,210000,0.3
31166,31166,210000,0.3
31167,31167,210000,0.3
31168,31168,210000,0.3
31169,31169,210000,0.3
31170,31170,210000,0.3
31171,31171,210000,0.3
31172,31172,210000,0.3
31173,31173,210000,0.3
31174,31174,210000,0.3
31175,31175,210000,0.3
31176,31176,210000,0.3
31177,31177,210000,0.3
31178,31178,210000,0.3
31179,31179,210000,0.3
31180,31180,210000,0.3
31181,31181,210000,0.3
31182,31182,210000,0.3
31183,31183,210000,0.3
31184,31184,210000,0.3
31185,31185,210000,0.3
31186,31186,210000,0.3
31187,31187,210000,0.3
31188,31188,210000,0.3
31189,31189,210000,0.3
31190,31190,210000,0.3
31191,31191,210000,0.3
31192,31192,210000,0.3
31193,31193,210000,0.3
31194,31194,210000,0.3
31195,31195,210000,0.3
31196,31196,210000,0.3
31197,31197,210000,0.3
31198,31198,210000,0.3
31199,31199,210000,0.3
31200,31200,210000,0.3
31201,31201,210000,0.3
31202,31202,210000,0.3
31203,31203,210000,0.3
31204,31204,210000,0.3
31205,31205,210000,0.3
31206,31206,210000,0.3
31207,31207,210000,0.3
31208,31208,210000,0.3
31209,31209,210000,0.3
31210,31210,210000,0.3
31211,31211,210000,0.3
31212,31212,210000,0.3
31213,31213,210000,0.3
31214,31214,210000,0.3
31215,31215,210000,0.3
31216,31216,210000,0.3
31217,31217,210000,0.3
31218,31218,210000,0.3
31219,31219,210000,0.3
31220,31220,210000,0.3
31221,31221,210000,0.3
31222,31222,210000,0.3
31223,31223,210000,0.3
31224,31224,210000,0.3
31225,31225,210000,0.3
31226,31226,210000,0.3
31227,31227,210000,0.3
31228,31228,210000,0.3
31229,31229,210000,0.3
31230,31230,210000,0.3
31231,31231,210000,0.3
31232,31232,210000,0.3
31233,31233,210000,0.3
31234,31234,210000,0.3
31235,31235,210000,0.3
31236,31236,210000,0.3
31237,31237,210000,0.3
31238,31238,210000,0.3
31239,31239,210000,0.3
31240,31240,210000,0.3
31241,31241,210000,0.3
31242,31242,210000,0.3
31243,31243,210000,0.3
31244,31244,210000,0.3
31245,31245,210000,0.3
31246,31246,210000,0.3
31247,31247,210000,0.3
31248,31248,210000,0.3
31249,31249,210000,0.3
31250,31250,210000,0.3
31251,31251,210000,0.3
31252,31252,210000,0.3
31253,31253,210000,0.3
31254,31254,210000,0.3
31255,31255,210000,0.3
31256,31256,210000,0.3
31257,31257,210000,0.3
31258,31258,210000,0.3
31259,31259,210000,0.3
31260,31260,210000,0.3
31261,31261,210000,0.3
31262,31262,210000,0.3
31263,31263,210000,0.3
31264,31264,210000,0.3
31265,31265,210000,0.3
31266,31266,210000,0.3
31267,31267,210000,0.3
31268,31268,210000,0.3
31269,31269,210000,0.3
31270,31270,210000,0.3
31271,31271,210000,0.3
31272,31272,210000,0.3
31273,31273,210000,0.3
31274,31274,210000,0.3
31275,31275,210000,0.3
31276,31276,210000,0.3
31277,31277,210000,0.3
31278,31278,210000,0.3
31279,31279,210000,0.3
31280,31280,210000,0.3
31281,31281,210000,0.3
31282,31282,210000,0.3
31283,31283,210000,0.3
31284,31284,210000,0.3
31285,31285,210000,0.3
31286,31286,210000,0.3
31287,31287,210000,0.3
31288,31288,210000,0.3
31289,31289,210000,0.3
31290,31290,210000,0.3
31291,31291,210000,0.3
31292,31292,210000,0.3
31293,31293,210000,0.3
31294,31294,210000,0.3
31295,31295,210000,0.3
31296,31296,210000,0.3
31297,31297,210000,0.3
31298,31298,210000,0.3
31299,31299,210000,0.3
31300,31300,210000,0.3
31301,31301,210000,0.3
31302,31302,210000,0.3
31303,31303,210000,0.3
31304,31304,210000,0.3
31305,31305,210000,0.3
31306,31306,210000,0.3
31307,31307,210000,0.3
31308,31308,210000,0.3
31309,31309,210000,0.3
31310,31310,210000,0.3
31311,31311,210000,0.3
31312,31312,210000,0.3
31313,31313,210000,0.3
31314,31314,210000,0.3
31315,31315,210000,0.3
31316,31316,210000,0.3
31317,31317,210000,0.3
31318,31318,210000,0.3
31319,31319,210000,0.3
31320,31320,210000,0.3
31321,31321,210000,0.3
31322,31322,210000,0.3
31323,31323,210000,0.3
31324,31324,210000,0.3
31325,31325,210000,0.3
31326,31326,210000,0.3
31327,31327,210000,0.3
31328,31328,210000,0.3
31329,31329,210000,0.3
31330,31330,210000,0.3
31331,31331,210000,0.3
31332,31332,210000,0.3
31333,31333,210000,0.3
31334,31334,210000,0.3
31335,31335,210000,0.3
31336,31336,210000,0.3
31337,31337,210000,0.3
31338,31338,210000,0.3
31339,31339,210000,0.3
31340,31340,210000,0.3
31341,31341,210000,0.3
31342,31342,210000,0.3
31343,31343,210000,0.3
31344,31344,210000,0.3
31345,31345,210000,0.3
31346,31346,210000,0.3
31347,31347,210000,0.3
31348,31348,210000,0.3
31349,31349,210000,0.3
31350,31350,210000,0.3
31351,31351,210000,0.3
31352,31352,210000,0.3
31353,31353,210000,0.3
31354,31354,210000,0.3
31355,31355,210000,0.3
31356,31356,210000,0.3
31357,31357,210000,0.3
31358,31358,210000,0.3
31359,31359,210000,0.3
31360,31360,210000,0.3
31361,31361,210000,0.3
31362,31362,210000,0.3
31363,31363,210000,0.3
31364,31364,210000,0.3
31365,31365,210000,0.3
31366,31366,210000,0.3
31367,31367,210000,0.3
31368,31368,210000,0.3
31369,31369,210000,0.3
31370,31370,210000,0.3
31371,31371,210000,0.3
31372,31372,210000,0.3
31373,31373,210000,0.3
31374,31374,210000,0.3
31375,31375,210000,0.3
31376,31376,210000,0.3
31377,31377,210000,0.3
31378,31378,210000,0.3
31379,31379,210000,0.3
31380,31380,210000,0.3
31381,31381,210000,0.3
31382,31382,210000,0.3
31383,31383,210000,0.3
31384,31384,210000,0.3
31385,31385,210000,0.3
31386,31386,210000,0.3
31387,31387,210000,0.3
31388,31388,210000,0.3
31389,31389,210000,0.3
31390,31390,210000,0.3
31391,31391,210000,0.3
31392,31392,210000,0.3
31393,31393,210000,0.3
31394,31394,210000,0.3
31395,31395,210000,0.3
31396,31396,210000,0.3
31397,31397,210000,0.3
31398,31398,210000,0.3
31399,31399,210000,0.3
31400,31400,210000,0.3
31401,31401,210000,0.3
31402,31402,210000,0.3
31403,31403,210000,0.3
31404,31404,210000,0.3
31405,31405,210000,0.3
31406,31406,210000,0.3
31407,31407,210000,0.3
31408,31408,210000,0.3
31409,31409,210000,0.3
31410,31410,210000,0.3
31411,31411,210000,0.3
31412,31412,210000,0.3
31413,31413,210000,0.3
31414,31414,210000,0.3
31415,31415,210000,0.3
31416,31416,210000,0.3
31417,31417,210000,0.3
31418,31418,210000,0.3
31419,31419,210000,0.3
31420,31420,210000,0.3
31421,31421,210000,0.3
31422,31422,210000,0.3
31423,31423,210000,0.3
31424,31424,210000,0.3
31425,31425,210000,0.3
31426,31426,210000,0.3
31427,31427,210000,0.3
31428,31428,210000,0.3
31429,31429,210000,0.3
31430,31430,210000,0.3
31431,31431,210000,0.3
31432,31432,210000,0.3
31433,31433,210000,0.3
31434,31434,210000,0.3
31435,31435,210000,0.3
31436,31436,210000,0.3
31437,31437,210000,0.3
31438,31438,210000,0.3
31439,31439,210000,0.3
31440,31440,210000,0.3
31441,31441,210000,0.3
31442,31442,210000,0.3
31443,31443,210000,0.3
31444,31444,210000,0.3
31445,31445,210000,0.3
31446,31446,210000,0.3
31447,31447,210000,0.3
31448,31448,210000,0.3
31449,31449,210000,0.3
31450,31450,210000,0.3
31451,31451,210000,0.3
31452,31452,210000,0.3
31453,31453,210000,0.3
31454,31454,210000,0.3
31455,31455,210000,0.3
31456,31456,210000,0.3
31457,31457,210000,0.3
31458,31458,210000,0.3
31459,31459,210000,0.3
31460,31460,210000,0.3
31461,31461,210000,0.3
31462,31462,210000,0.3
31463,31463,210000,0.3
31464,31464,210000,0.3
31465,31465,210000,0.3
31466,31466,210000,0.3
31467,31467,210000,0.3
31468,31468,210000,0.3
31469,31469,210000,0.3
31470,31470,210000,0.3
31471,31471,210000,0.3
31472,31472,210000,0.3
31473,31473,210000,0.3
31474,31474,210000,0.3
31475,31475,210000,0.3
31476,31476,210000,0.3
31477,31477,210000,0.3
31478,31478,210000,0.3
31479,31479,210000,0.3
31480,31480,210000,0.3
31481,31481,210000,0.3
31482,31482,210000,0.3
31483,31483,210000,0.3
31484,31484,210000,0.3
31485,31485,210000,0.3
31486,31486,210000,0.3
31487,31487,210000,0.3
31488,31488,210000,0.3
31489,31489,210000,0.3
31490,31490,210000,0.3
31491,31491,210000,0.3
31492,31492,210000,0.3
31493,31493,210000,0.3
31494,31494,210000,0.3
31495,31495,210000,0.3
31496,31496,210000,0.3
31497,31497,210000,0.3
31498,31498,210000,0.3
31499,31499,210000,0.3
31500,31500,210000,0.3
31501,31501,210000,0.3
31502,31502,210000,0.3
31503,31503,210000,0.3
31504,31504,210000,0.3
31505,31505,210000,0.3
31506,31506,210000,0.3
31507,31507,210000,0.3
31508,31508,210000,0.3
31509,31509,210000,0.3
31510,31510,210000,0.3
31511,31511,210000,0.3
31512,31512,210000,0.3
31513,31513,210000,0.3
31514,31514,210000,0.3
31515,31515,210000,0.3
31516,31516,210000,0.3
31517,31517,210000,0.3
31518,31518,210000,0.3
31519,31519,210000,0.3
31520,31520,210000,0.3
31521,31521,210000,0.3
31522,31522,210000,0.3
31523,31523,210000,0.3
31524,31524,210000,0.3
31525,31525,210000,0.3
31526,31526,210000,0.3
31527,31527,210000,0.3
31528,31528,210000,0.3
31529,31529,210000,0.3
31530,31530,210000,0.3
31531,31531,210000,0.3
31532,31532,210000,0.3
31533,31533,210000,0.3
31534,31534,210000,0.3
31535,31535,210000,0.3
31536,31536,210000,0.3
31537,31537,210000,0.3
31538,31538,210000,0.3
31539,31539,210000,0.3
31540,31540,210000,0.3
31541,31541,210000,0.3
31542,31542,210000,0.3
31543,31543,210000,0.3
31544,31544,210000,0.3
31545,31545,210000,0.3
31546,31546,210000,0.3
31547,31547,210000,0.3
31548,31548,210000,0.3
31549,31549,210000,0.3
31550,31550,210000,0.3
31551,31551,210000,0.3
31552,31552,210000,0.3
31553,31553,210000,0.3
31554,31554,210000,0.3
31555,31555,210000,0.3
31556,31556,210000,0.3
31557,31557,210000,0.3
31558,31558,210000,0.3
31559,31559,210000,0.3
31560,31560,210000,0.3
31561,31561,210000,0.3
31562,31562,210000,0.3
31563,31563,210000,0.3
31564,31564,210000,0.3
31565,31565,210000,0.3
31566,31566,210000,0.3
31567,31567,210000,0.3
31568,31568,210000,0.3
31569,31569,210000,0.3
31570,31570,210000,0.3
31571,31571,210000,0.3
31572,31572,210000,0.3
31573,31573,210000,0.3
31574,31574,210000,0.3
31575,31575,210000,0.3
31576,31576,210000,0.3
31577,31577,210000,0.3
31578,31578,210000,0.3
31579,31579,210000,0.3
31580,31580,210000,0.3
31581,31581,210000,0.3
31582,31582,210000,0.3
31583,31583,210000,0.3
31584,31584,210000,0.3
31585,31585,210000,0.3
31586,31586,210000,0.3
31587,31587,210000,0.3
31588,31588,210000,0.3
31589,31589,210000,0.3
31590,31590,210000,0.3
31591,31591,210000,0.3
31592,31592,210000,0.3
31593,31593,210000,0.3
31594,31594,210000,0.3
31595,31595,210000,0.3
31596,31596,210000,0.3
31597,31597,210000,0.3
31598,31598,210000,0.3
31599,31599,210000,0.3
31600,31600,210000,0.3
31601,31601,210000,0.3
31602,31602,210000,0.3
31603,31603,210000,0.3
31604,31604,210000,0.3
31605,31605,210000,0.3
31606,31606,210000,0.3
31607,31607,210000,0.3
31608,31608,210000,0.3
31609,31609,210000,0.3
31610,31610,210000,0.3
31611,31611,210000,0.3
31612,31612,210000,0.3
31613,31613,210000,0.3
31614,31614,210000,0.3
31615,31615,210000,0.3
31616,31616,210000,0.3
31617,31617,210000,0.3
31618,31618,210000,0.3
31619,31619,210000,0.3
31620,31620,210000,0.3
31621,31621,210000,0.3
31622,31622,210000,0.3
31623,31623,210000,0.3
31624,31624,210000,0.3
31625,31625,210000,0.3
31626,31626,210000,0.3
31627,31627,210000,0.3
31628,31628,210000,0.3
31629,31629,210000,0.3
31630,31630,210000,0.3
31631,31631,210000,0.3
31632,31632,210000,0.3
31633,31633,210000,0.3
31634,31634,210000,0.3
31635,31635,210000,0.3
31636,31636,210000,0.3
31637,31637,210000,0.3
