id,idn,q0,q1,q2
1209,36601,0.000146649,0.000146649,0.000146649
1210,36602,0.000146649,0.000146649,0.000146649
1211,36607,0.000146649,0.000146649,0.000146649
1212,36609,0.000146649,0.000146649,0.000146649
1213,36641,0.000146649,0.000146649,0.000146649
1214,36686,0.000146649,0.000146649,0.000146649
1215,36687,0.000146649,0.000146649,0.000146649
1216,36688,0.000146649,0.000146649,0.000146649
1217,36811,0.000146649,0.000146649,0.000146649
1218,36813,0.000146649,0.000146649,0.000146649
1219,36840,0.000146649,0.000146649,0.000146649
1220,36841,0.000146649,0.000146649,0.000146649
1221,36842,0.000146649,0.000146649,0.000146649
1222,36843,0.000146649,0.000146649,0.000146649
1223,36844,0.000146649,0.000146649,0.000146649
1224,36845,0.000146649,0.000146649,0.000146649
1225,36846,0.000146649,0.000146649,0.000146649
1226,36885,0.000146649,0.000146649,0.000146649
1227,36886,0.000146649,0.000146649,0.000146649
1228,36887,0.000146649,0.000146649,0.000146649
1229,36888,0.000146649,0.000146649,0.000146649
1230,37039,0.000146649,0.000146649,0.000146649
1231,37040,0.000146649,0.000146649,0.000146649
1232,37041,0.000146649,0.000146649,0.000146649
1233,37042,0.000146649,0.000146649,0.000146649
1234,37819,0.000146649,0.000146649,0.000146649
1235,37820,0.000146649,0.000146649,0.000146649
1236,37821,0.000146649,0.000146649,0.000146649
1237,37822,0.000146649,0.000146649,0.000146649
1238,37823,0.000146649,0.000146649,0.000146649
1239,37824,0.000146649,0.000146649,0.000146649
1240,37825,0.000146649,0.000146649,0.000146649
1241,37826,0.000146649,0.000146649,0.000146649
1242,37827,0.000146649,0.000146649,0.000146649
1243,39007,0.000146649,0.000146649,0.000146649
1244,39008,0.000146649,0.000146649,0.000146649
1245,39009,0.000146649,0.000146649,0.000146649
1246,39010,0.000146649,0.000146649,0.000146649
1247,39166,0.000146649,0.000146649,0.000146649
1248,39167,0.000146649,0.000146649,0.000146649
1249,39168,0.000146649,0.000146649,0.000146649
1250,39169,0.000146649,0.000146649,0.000146649
1251,39181,0.000146649,0.000146649,0.000146649
1252,39182,0.000146649,0.000146649,0.000146649
1253,39183,0.000146649,0.000146649,0.000146649
1254,39184,0.000146649,0.000146649,0.000146649
1255,39185,0.000146649,0.000146649,0.000146649
1256,39225,0.000146649,0.000146649,0.000146649
1257,39226,0.000146649,0.000146649,0.000146649
1258,39227,0.000146649,0.000146649,0.000146649
1259,39228,0.000146649,0.000146649,0.000146649
1260,39238,0.000146649,0.000146649,0.000146649
1261,39239,0.000146649,0.000146649,0.000146649
1262,39240,0.000146649,0.000146649,0.000146649
1263,39241,0.000146649,0.000146649,0.000146649
1264,39242,0.000146649,0.000146649,0.000146649
1265,39633,0.000146649,0.000146649,0.000146649
1266,39634,0.000146649,0.000146649,0.000146649
1267,39635,0.000146649,0.000146649,0.000146649
1268,39636,0.000146649,0.000146649,0.000146649
1269,39644,0.000146649,0.000146649,0.000146649
1270,39645,0.000146649,0.000146649,0.000146649
1271,39646,0.000146649,0.000146649,0.000146649
1272,39647,0.000146649,0.000146649,0.000146649
1273,39742,0.000146649,0.000146649,0.000146649
1274,39743,0.000146649,0.000146649,0.000146649
1275,40271,0.000146649,0.000146649,0.000146649
1276,40272,0.000146649,0.000146649,0.000146649
1277,40781,0.000146649,0.000146649,0.000146649
1278,40782,0.000146649,0.000146649,0.000146649
1279,40783,0.000146649,0.000146649,0.000146649
1280,40784,0.000146649,0.000146649,0.000146649
1281,40785,0.000146649,0.000146649,0.000146649
1282,40789,0.000146649,0.000146649,0.000146649
1283,40790,0.000146649,0.000146649,0.000146649
1284,40791,0.000146649,0.000146649,0.000146649
1285,40792,0.000146649,0.000146649,0.000146649
1286,40803,0.000146649,0.000146649,0.000146649
1287,40804,0.000146649,0.000146649,0.000146649
1288,40805,0.000146649,0.000146649,0.000146649
1289,40806,0.000146649,0.000146649,0.000146649
1290,40807,0.000146649,0.000146649,0.000146649
1291,41308,0.000146649,0.000146649,0.000146649
1292,41530,0.000146649,0.000146649,0.000146649
1293,41531,0.000146649,0.000146649,0.000146649
1294,41532,0.000146649,0.000146649,0.000146649
1295,41533,0.000146649,0.000146649,0.000146649
1296,41930,0.000146649,0.000146649,0.000146649
1297,41931,0.000146649,0.000146649,0.000146649
1298,41932,0.000146649,0.000146649,0.000146649
1299,42035,0.000146649,0.000146649,0.000146649
1300,42036,0.000146649,0.000146649,0.000146649
1301,42037,0.000146649,0.000146649,0.000146649
1302,42038,0.000146649,0.000146649,0.000146649
1303,42197,0.000146649,0.000146649,0.000146649
1304,42198,0.000146649,0.000146649,0.000146649
1305,42199,0.000146649,0.000146649,0.000146649
1306,42200,0.000146649,0.000146649,0.000146649
1307,42220,0.000146649,0.000146649,0.000146649
1308,42284,0.000146649,0.000146649,0.000146649
1309,42285,0.000146649,0.000146649,0.000146649
1310,42286,0.000146649,0.000146649,0.000146649
1311,42292,0.000146649,0.000146649,0.000146649
1312,42293,0.000146649,0.000146649,0.000146649
1313,42294,0.000146649,0.000146649,0.000146649
1314,42295,0.000146649,0.000146649,0.000146649
1315,42296,0.000146649,0.000146649,0.000146649
1316,42305,0.000146649,0.000146649,0.000146649
1317,42307,0.000146649,0.000146649,0.000146649
1318,42309,0.000146649,0.000146649,0.000146649
1319,42310,0.000146649,0.000146649,0.000146649
1320,42311,0.000146649,0.000146649,0.000146649
1321,42312,0.000146649,0.000146649,0.000146649
1322,42313,0.000146649,0.000146649,0.000146649
1323,42337,0.000146649,0.000146649,0.000146649
1324,42338,0.000146649,0.000146649,0.000146649
1325,42339,0.000146649,0.000146649,0.000146649
1326,42340,0.000146649,0.000146649,0.000146649
1327,42350,0.000146649,0.000146649,0.000146649
1328,42351,0.000146649,0.000146649,0.000146649
1329,42383,0.000146649,0.000146649,0.000146649
1330,42384,0.000146649,0.000146649,0.000146649
1331,42385,0.000146649,0.000146649,0.000146649
1332,42391,0.000146649,0.000146649,0.000146649
1333,42392,0.000146649,0.000146649,0.000146649
1334,42393,0.000146649,0.000146649,0.000146649
1335,42490,0.000146649,0.000146649,0.000146649
1336,42491,0.000146649,0.000146649,0.000146649
1337,42492,0.000146649,0.000146649,0.000146649
1338,42493,0.000146649,0.000146649,0.000146649
1339,42494,0.000146649,0.000146649,0.000146649
1340,42839,0.000146649,0.000146649,0.000146649
1341,42841,0.000146649,0.000146649,0.000146649
1342,42842,0.000146649,0.000146649,0.000146649
1343,42843,0.000146649,0.000146649,0.000146649
1344,42844,0.000146649,0.000146649,0.000146649
1345,42845,0.000146649,0.000146649,0.000146649
1346,42846,0.000146649,0.000146649,0.000146649
1347,42870,0.000146649,0.000146649,0.000146649
1348,42871,0.000146649,0.000146649,0.000146649
1349,42872,0.000146649,0.000146649,0.000146649
1350,42873,0.000146649,0.000146649,0.000146649
1351,42935,0.000146649,0.000146649,0.000146649
1352,42936,0.000146649,0.000146649,0.000146649
1353,42937,0.000146649,0.000146649,0.000146649
1354,42938,0.000146649,0.000146649,0.000146649
1355,43161,0.000146649,0.000146649,0.000146649
1356,43162,0.000146649,0.000146649,0.000146649
1357,43163,0.000146649,0.000146649,0.000146649
1358,43164,0.000146649,0.000146649,0.000146649
1359,43291,0.000146649,0.000146649,0.000146649
1360,43292,0.000146649,0.000146649,0.000146649
1361,43293,0.000146649,0.000146649,0.000146649
1362,43294,0.000146649,0.000146649,0.000146649
1363,44288,0.000146649,0.000146649,0.000146649
1364,44289,0.000146649,0.000146649,0.000146649
1365,44290,0.000146649,0.000146649,0.000146649
1366,44291,0.000146649,0.000146649,0.000146649
1367,44619,0.000146649,0.000146649,0.000146649
1368,44620,0.000146649,0.000146649,0.000146649
1369,44621,0.000146649,0.000146649,0.000146649
1370,44622,0.000146649,0.000146649,0.000146649
1371,44631,0.000146649,0.000146649,0.000146649
1372,44632,0.000146649,0.000146649,0.000146649
1373,44633,0.000146649,0.000146649,0.000146649
1374,44634,0.000146649,0.000146649,0.000146649
1375,44690,0.000146649,0.000146649,0.000146649
1376,44691,0.000146649,0.000146649,0.000146649
1377,44692,0.000146649,0.000146649,0.000146649
1378,44693,0.000146649,0.000146649,0.000146649
1379,44835,0.000146649,0.000146649,0.000146649
1380,44836,0.000146649,0.000146649,0.000146649
1381,44837,0.000146649,0.000146649,0.000146649
1382,44838,0.000146649,0.000146649,0.000146649
1383,45071,0.000146649,0.000146649,0.000146649
1384,45072,0.000146649,0.000146649,0.000146649
1385,45073,0.000146649,0.000146649,0.000146649
1386,45279,0.000146649,0.000146649,0.000146649
1387,45281,0.000146649,0.000146649,0.000146649
1388,45282,0.000146649,0.000146649,0.000146649
1389,45283,0.000146649,0.000146649,0.000146649
1390,45288,0.000146649,0.000146649,0.000146649
1391,45289,0.000146649,0.000146649,0.000146649
1392,45290,0.000146649,0.000146649,0.000146649
1393,45291,0.000146649,0.000146649,0.000146649
1394,45292,0.000146649,0.000146649,0.000146649
1395,45293,0.000146649,0.000146649,0.000146649
1396,45294,0.000146649,0.000146649,0.000146649
1397,45295,0.000146649,0.000146649,0.000146649
1398,45325,0.000146649,0.000146649,0.000146649
1399,45326,0.000146649,0.000146649,0.000146649
1400,45327,0.000146649,0.000146649,0.000146649
1401,45328,0.000146649,0.000146649,0.000146649
1402,45357,0.000146649,0.000146649,0.000146649
1403,45358,0.000146649,0.000146649,0.000146649
1404,45359,0.000146649,0.000146649,0.000146649
1405,45360,0.000146649,0.000146649,0.000146649
1406,45366,0.000146649,0.000146649,0.000146649
1407,45367,0.000146649,0.000146649,0.000146649
1408,45368,0.000146649,0.000146649,0.000146649
1409,45369,0.000146649,0.000146649,0.000146649
1410,45370,0.000146649,0.000146649,0.000146649
1411,45571,0.000146649,0.000146649,0.000146649
1412,45574,0.000146649,0.000146649,0.000146649
1413,45575,0.000146649,0.000146649,0.000146649
1414,45576,0.000146649,0.000146649,0.000146649
1415,45577,0.000146649,0.000146649,0.000146649
1416,45578,0.000146649,0.000146649,0.000146649
1417,45712,0.000146649,0.000146649,0.000146649
1418,45713,0.000146649,0.000146649,0.000146649
1419,45714,0.000146649,0.000146649,0.000146649
1420,45838,0.000146649,0.000146649,0.000146649
1421,45839,0.000146649,0.000146649,0.000146649
1422,45840,0.000146649,0.000146649,0.000146649
1423,45841,0.000146649,0.000146649,0.000146649
1424,45842,0.000146649,0.000146649,0.000146649
1425,45851,0.000146649,0.000146649,0.000146649
1426,45852,0.000146649,0.000146649,0.000146649
1427,45853,0.000146649,0.000146649,0.000146649
1428,45854,0.000146649,0.000146649,0.000146649
1429,45859,0.000146649,0.000146649,0.000146649
1430,45860,0.000146649,0.000146649,0.000146649
1431,45861,0.000146649,0.000146649,0.000146649
1432,45862,0.000146649,0.000146649,0.000146649
1433,45867,0.000146649,0.000146649,0.000146649
1434,45930,0.000146649,0.000146649,0.000146649
1435,45931,0.000146649,0.000146649,0.000146649
1436,45932,0.000146649,0.000146649,0.000146649
1437,45933,0.000146649,0.000146649,0.000146649
1438,45937,0.000146649,0.000146649,0.000146649
1439,45938,0.000146649,0.000146649,0.000146649
1440,45939,0.000146649,0.000146649,0.000146649
1441,45940,0.000146649,0.000146649,0.000146649
1442,46176,0.000146649,0.000146649,0.000146649
1443,46177,0.000146649,0.000146649,0.000146649
1444,46178,0.000146649,0.000146649,0.000146649
1445,46183,0.000146649,0.000146649,0.000146649
1446,46184,0.000146649,0.000146649,0.000146649
1447,46249,0.000146649,0.000146649,0.000146649
1448,46250,0.000146649,0.000146649,0.000146649
1449,46320,0.000146649,0.000146649,0.000146649
1450,46321,0.000146649,0.000146649,0.000146649
1451,46322,0.000146649,0.000146649,0.000146649
1452,46340,0.000146649,0.000146649,0.000146649
1453,46341,0.000146649,0.000146649,0.000146649
1454,47213,0.000146649,0.000146649,0.000146649
1455,47214,0.000146649,0.000146649,0.000146649
1456,47215,0.000146649,0.000146649,0.000146649
1457,47216,0.000146649,0.000146649,0.000146649
1458,47281,0.000146649,0.000146649,0.000146649
1459,47282,0.000146649,0.000146649,0.000146649
1460,47283,0.000146649,0.000146649,0.000146649
1461,47284,0.000146649,0.000146649,0.000146649
1462,47419,0.000146649,0.000146649,0.000146649
1463,47420,0.000146649,0.000146649,0.000146649
1464,47421,0.000146649,0.000146649,0.000146649
1465,47422,0.000146649,0.000146649,0.000146649
1466,47423,0.000146649,0.000146649,0.000146649
1467,47424,0.000146649,0.000146649,0.000146649
1468,47425,0.000146649,0.000146649,0.000146649
1469,47432,0.000146649,0.000146649,0.000146649
1470,47433,0.000146649,0.000146649,0.000146649
1471,47434,0.000146649,0.000146649,0.000146649
1472,47453,0.000146649,0.000146649,0.000146649
1473,47454,0.000146649,0.000146649,0.000146649
1474,47473,0.000146649,0.000146649,0.000146649
1475,47474,0.000146649,0.000146649,0.000146649
1476,47475,0.000146649,0.000146649,0.000146649
1477,47480,0.000146649,0.000146649,0.000146649
1478,47481,0.000146649,0.000146649,0.000146649
1479,47482,0.000146649,0.000146649,0.000146649
1480,47500,0.000146649,0.000146649,0.000146649
1481,47501,0.000146649,0.000146649,0.000146649
1482,47502,0.000146649,0.000146649,0.000146649
1483,47503,0.000146649,0.000146649,0.000146649
1484,47802,0.000146649,0.000146649,0.000146649
1485,47803,0.000146649,0.000146649,0.000146649
1486,47804,0.000146649,0.000146649,0.000146649
1487,47805,0.000146649,0.000146649,0.000146649
1488,47884,0.000146649,0.000146649,0.000146649
1489,47885,0.000146649,0.000146649,0.000146649
1490,47886,0.000146649,0.000146649,0.000146649
1491,47987,0.000146649,0.000146649,0.000146649
1492,47988,0.000146649,0.000146649,0.000146649
1493,47989,0.000146649,0.000146649,0.000146649
1494,47990,0.000146649,0.000146649,0.000146649
1495,47991,0.000146649,0.000146649,0.000146649
1496,48035,0.000146649,0.000146649,0.000146649
1497,48527,0.000146649,0.000146649,0.000146649
1498,48528,0.000146649,0.000146649,0.000146649
1499,48621,0.000146649,0.000146649,0.000146649
1500,48622,0.000146649,0.000146649,0.000146649
1501,48623,0.000146649,0.000146649,0.000146649
1502,48624,0.000146649,0.000146649,0.000146649
1503,48625,0.000146649,0.000146649,0.000146649
1504,48636,0.000146649,0.000146649,0.000146649
1505,48637,0.000146649,0.000146649,0.000146649
1506,48638,0.000146649,0.000146649,0.000146649
1507,48643,0.000146649,0.000146649,0.000146649
1508,48644,0.000146649,0.000146649,0.000146649
1509,48645,0.000146649,0.000146649,0.000146649
1510,48646,0.000146649,0.000146649,0.000146649
1511,48647,0.000146649,0.000146649,0.000146649
1512,48648,0.000146649,0.000146649,0.000146649
1513,48653,0.000146649,0.000146649,0.000146649
1514,48654,0.000146649,0.000146649,0.000146649
1515,48655,0.000146649,0.000146649,0.000146649
1516,48656,0.000146649,0.000146649,0.000146649
1517,48657,0.000146649,0.000146649,0.000146649
1518,48658,0.000146649,0.000146649,0.000146649
1519,48659,0.000146649,0.000146649,0.000146649
1520,48660,0.000146649,0.000146649,0.000146649
1521,48661,0.000146649,0.000146649,0.000146649
1522,48666,0.000146649,0.000146649,0.000146649
1523,48667,0.000146649,0.000146649,0.000146649
1524,48668,0.000146649,0.000146649,0.000146649
1525,48678,0.000146649,0.000146649,0.000146649
1526,48679,0.000146649,0.000146649,0.000146649
1527,48680,0.000146649,0.000146649,0.000146649
1528,48689,0.000146649,0.000146649,0.000146649
1529,48690,0.000146649,0.000146649,0.000146649
1530,48750,0.000146649,0.000146649,0.000146649
1531,48768,0.000146649,0.000146649,0.000146649
1532,48769,0.000146649,0.000146649,0.000146649
1533,48770,0.000146649,0.000146649,0.000146649
1534,48780,0.000146649,0.000146649,0.000146649
1535,48781,0.000146649,0.000146649,0.000146649
1536,48782,0.000146649,0.000146649,0.000146649
1537,48783,0.000146649,0.000146649,0.000146649
1538,48793,0.000146649,0.000146649,0.000146649
1539,48794,0.000146649,0.000146649,0.000146649
1540,48795,0.000146649,0.000146649,0.000146649
1541,48796,0.000146649,0.000146649,0.000146649
1542,48798,0.000146649,0.000146649,0.000146649
1543,48813,0.000146649,0.000146649,0.000146649
1544,48814,0.000146649,0.000146649,0.000146649
1545,48900,0.000146649,0.000146649,0.000146649
1546,48901,0.000146649,0.000146649,0.000146649
1547,48902,0.000146649,0.000146649,0.000146649
1548,48927,0.000146649,0.000146649,0.000146649
1549,48928,0.000146649,0.000146649,0.000146649
1550,48979,0.000146649,0.000146649,0.000146649
1551,48980,0.000146649,0.000146649,0.000146649
1552,48981,0.000146649,0.000146649,0.000146649
1553,48982,0.000146649,0.000146649,0.000146649
1554,48983,0.000146649,0.000146649,0.000146649
1555,48998,0.000146649,0.000146649,0.000146649
1556,48999,0.000146649,0.000146649,0.000146649
1557,49008,0.000146649,0.000146649,0.000146649
1558,49009,0.000146649,0.000146649,0.000146649
1559,49010,0.000146649,0.000146649,0.000146649
1560,49061,0.000146649,0.000146649,0.000146649
1561,49062,0.000146649,0.000146649,0.000146649
1562,49063,0.000146649,0.000146649,0.000146649
1563,49111,0.000146649,0.000146649,0.000146649
1564,49112,0.000146649,0.000146649,0.000146649
1565,49113,0.000146649,0.000146649,0.000146649
1566,49114,0.000146649,0.000146649,0.000146649
1567,49119,0.000146649,0.000146649,0.000146649
1568,49120,0.000146649,0.000146649,0.000146649
1569,49121,0.000146649,0.000146649,0.000146649
1570,49122,0.000146649,0.000146649,0.000146649
1571,49131,0.000146649,0.000146649,0.000146649
1572,49132,0.000146649,0.000146649,0.000146649
1573,49133,0.000146649,0.000146649,0.000146649
1574,49187,0.000146649,0.000146649,0.000146649
1575,49188,0.000146649,0.000146649,0.000146649
1576,49248,0.000146649,0.000146649,0.000146649
1577,49249,0.000146649,0.000146649,0.000146649
1578,49250,0.000146649,0.000146649,0.000146649
1579,49251,0.000146649,0.000146649,0.000146649
1580,49252,0.000146649,0.000146649,0.000146649
1581,49415,0.000146649,0.000146649,0.000146649
1582,49416,0.000146649,0.000146649,0.000146649
1583,49417,0.000146649,0.000146649,0.000146649
1584,49418,0.000146649,0.000146649,0.000146649
1585,49508,0.000146649,0.000146649,0.000146649
1586,49509,0.000146649,0.000146649,0.000146649
1587,49510,0.000146649,0.000146649,0.000146649
1588,50484,0.000146649,0.000146649,0.000146649
1589,50500,0.000146649,0.000146649,0.000146649
1590,50501,0.000146649,0.000146649,0.000146649
1591,50502,0.000146649,0.000146649,0.000146649
1592,50521,0.000146649,0.000146649,0.000146649
1593,50522,0.000146649,0.000146649,0.000146649
1594,50523,0.000146649,0.000146649,0.000146649
1595,50537,0.000146649,0.000146649,0.000146649
1596,50616,0.000146649,0.000146649,0.000146649
1597,50618,0.000146649,0.000146649,0.000146649
1598,50626,0.000146649,0.000146649,0.000146649
1599,50627,0.000146649,0.000146649,0.000146649
1600,50628,0.000146649,0.000146649,0.000146649
1601,50638,0.000146649,0.000146649,0.000146649
1602,50639,0.000146649,0.000146649,0.000146649
1603,50640,0.000146649,0.000146649,0.000146649
1604,50641,0.000146649,0.000146649,0.000146649
1605,50646,0.000146649,0.000146649,0.000146649
1606,50647,0.000146649,0.000146649,0.000146649
1607,50766,0.000146649,0.000146649,0.000146649
1608,50767,0.000146649,0.000146649,0.000146649
1609,50768,0.000146649,0.000146649,0.000146649
1610,50790,0.000146649,0.000146649,0.000146649
1611,50791,0.000146649,0.000146649,0.000146649
1612,50792,0.000146649,0.000146649,0.000146649
1613,50793,0.000146649,0.000146649,0.000146649
1614,50821,0.000146649,0.000146649,0.000146649
1615,50822,0.000146649,0.000146649,0.000146649
1616,50823,0.000146649,0.000146649,0.000146649
1617,50857,0.000146649,0.000146649,0.000146649
1618,50858,0.000146649,0.000146649,0.000146649
1619,50859,0.000146649,0.000146649,0.000146649
1620,50860,0.000146649,0.000146649,0.000146649
1621,51301,0.000146649,0.000146649,0.000146649
1622,51302,0.000146649,0.000146649,0.000146649
1623,51303,0.000146649,0.000146649,0.000146649
1624,52993,0.000146649,0.000146649,0.000146649
1625,52994,0.000146649,0.000146649,0.000146649
1626,53624,0.000146649,0.000146649,0.000146649
1627,53625,0.000146649,0.000146649,0.000146649
1628,53626,0.000146649,0.000146649,0.000146649
1629,53644,0.000146649,0.000146649,0.000146649
1630,53645,0.000146649,0.000146649,0.000146649
1631,53646,0.000146649,0.000146649,0.000146649
1632,53647,0.000146649,0.000146649,0.000146649
1633,54050,0.000146649,0.000146649,0.000146649
1634,54051,0.000146649,0.000146649,0.000146649
1635,54052,0.000146649,0.000146649,0.000146649
1636,54065,0.000146649,0.000146649,0.000146649
1637,54066,0.000146649,0.000146649,0.000146649
1638,54067,0.000146649,0.000146649,0.000146649
1639,54068,0.000146649,0.000146649,0.000146649
1640,54069,0.000146649,0.000146649,0.000146649
1641,54764,0.000146649,0.000146649,0.000146649
1642,54765,0.000146649,0.000146649,0.000146649
1643,54766,0.000146649,0.000146649,0.000146649
1644,54767,0.000146649,0.000146649,0.000146649
1645,54768,0.000146649,0.000146649,0.000146649
1646,54769,0.000146649,0.000146649,0.000146649
1647,54770,0.000146649,0.000146649,0.000146649
1648,54779,0.000146649,0.000146649,0.000146649
1649,54780,0.000146649,0.000146649,0.000146649
1650,54781,0.000146649,0.000146649,0.000146649
1651,54782,0.000146649,0.000146649,0.000146649
1652,54786,0.000146649,0.000146649,0.000146649
1653,54787,0.000146649,0.000146649,0.000146649
1654,54788,0.000146649,0.000146649,0.000146649
1655,54789,0.000146649,0.000146649,0.000146649
1656,54790,0.000146649,0.000146649,0.000146649
1657,54791,0.000146649,0.000146649,0.000146649
1658,54792,0.000146649,0.000146649,0.000146649
1659,54793,0.000146649,0.000146649,0.000146649
1660,54794,0.000146649,0.000146649,0.000146649
1661,54795,0.000146649,0.000146649,0.000146649
1662,54796,0.000146649,0.000146649,0.000146649
1663,54838,0.000146649,0.000146649,0.000146649
1664,54839,0.000146649,0.000146649,0.000146649
1665,54840,0.000146649,0.000146649,0.000146649
1666,54841,0.000146649,0.000146649,0.000146649
1667,54871,0.000146649,0.000146649,0.000146649
1668,54872,0.000146649,0.000146649,0.000146649
1669,54938,0.000146649,0.000146649,0.000146649
1670,54962,0.000146649,0.000146649,0.000146649
1671,54963,0.000146649,0.000146649,0.000146649
1672,54964,0.000146649,0.000146649,0.000146649
1673,54965,0.000146649,0.000146649,0.000146649
1674,55184,0.000146649,0.000146649,0.000146649
1675,55185,0.000146649,0.000146649,0.000146649
1676,55186,0.000146649,0.000146649,0.000146649
1677,55187,0.000146649,0.000146649,0.000146649
1678,55188,0.000146649,0.000146649,0.000146649
1679,55189,0.000146649,0.000146649,0.000146649
1680,55190,0.000146649,0.000146649,0.000146649
1681,55191,0.000146649,0.000146649,0.000146649
1682,55233,0.000146649,0.000146649,0.000146649
1683,55475,0.000146649,0.000146649,0.000146649
1684,55476,0.000146649,0.000146649,0.000146649
1685,55485,0.000146649,0.000146649,0.000146649
1686,55486,0.000146649,0.000146649,0.000146649
1687,55487,0.000146649,0.000146649,0.000146649
1688,55488,0.000146649,0.000146649,0.000146649
1689,55497,0.000146649,0.000146649,0.000146649
1690,55500,0.000146649,0.000146649,0.000146649
1691,55501,0.000146649,0.000146649,0.000146649
1692,55502,0.000146649,0.000146649,0.000146649
1693,55525,0.000146649,0.000146649,0.000146649
1694,55526,0.000146649,0.000146649,0.000146649
1695,55527,0.000146649,0.000146649,0.000146649
1696,55528,0.000146649,0.000146649,0.000146649
1697,55562,0.000146649,0.000146649,0.000146649
1698,55563,0.000146649,0.000146649,0.000146649
1699,55564,0.000146649,0.000146649,0.000146649
1700,55565,0.000146649,0.000146649,0.000146649
1701,55566,0.000146649,0.000146649,0.000146649
1702,55572,0.000146649,0.000146649,0.000146649
1703,55573,0.000146649,0.000146649,0.000146649
1704,55574,0.000146649,0.000146649,0.000146649
1705,55588,0.000146649,0.000146649,0.000146649
1706,55589,0.000146649,0.000146649,0.000146649
1707,55590,0.000146649,0.000146649,0.000146649
1708,55591,0.000146649,0.000146649,0.000146649
1709,55605,0.000146649,0.000146649,0.000146649
1710,55606,0.000146649,0.000146649,0.000146649
1711,55607,0.000146649,0.000146649,0.000146649
1712,55608,0.000146649,0.000146649,0.000146649
1713,55609,0.000146649,0.000146649,0.000146649
1714,55624,0.000146649,0.000146649,0.000146649
1715,55625,0.000146649,0.000146649,0.000146649
1716,55626,0.000146649,0.000146649,0.000146649
1717,55627,0.000146649,0.000146649,0.000146649
1718,55628,0.000146649,0.000146649,0.000146649
1719,55629,0.000146649,0.000146649,0.000146649
1720,55630,0.000146649,0.000146649,0.000146649
1721,55632,0.000146649,0.000146649,0.000146649
1722,55782,0.000146649,0.000146649,0.000146649
1723,55783,0.000146649,0.000146649,0.000146649
1724,55784,0.000146649,0.000146649,0.000146649
1725,56064,0.000146649,0.000146649,0.000146649
1726,56067,0.000146649,0.000146649,0.000146649
1727,56183,0.000146649,0.000146649,0.000146649
1728,57215,0.000146649,0.000146649,0.000146649
1729,57216,0.000146649,0.000146649,0.000146649
1730,57217,0.000146649,0.000146649,0.000146649
1731,57288,0.000146649,0.000146649,0.000146649
1732,57289,0.000146649,0.000146649,0.000146649
1733,57290,0.000146649,0.000146649,0.000146649
1734,57291,0.000146649,0.000146649,0.000146649
1735,57359,0.000146649,0.000146649,0.000146649
1736,57367,0.000146649,0.000146649,0.000146649
1737,57368,0.000146649,0.000146649,0.000146649
1738,57392,0.000146649,0.000146649,0.000146649
1739,57393,0.000146649,0.000146649,0.000146649
1740,57394,0.000146649,0.000146649,0.000146649
1741,57409,0.000146649,0.000146649,0.000146649
1742,57410,0.000146649,0.000146649,0.000146649
1743,57411,0.000146649,0.000146649,0.000146649
1744,57412,0.000146649,0.000146649,0.000146649
1745,57543,0.000146649,0.000146649,0.000146649
1746,57544,0.000146649,0.000146649,0.000146649
1747,57555,0.000146649,0.000146649,0.000146649
1748,57556,0.000146649,0.000146649,0.000146649
1749,57557,0.000146649,0.000146649,0.000146649
1750,57558,0.000146649,0.000146649,0.000146649
1751,58948,0.000146649,0.000146649,0.000146649
1752,58949,0.000146649,0.000146649,0.000146649
1753,58964,0.000146649,0.000146649,0.000146649
1754,58965,0.000146649,0.000146649,0.000146649
1755,59043,0.000146649,0.000146649,0.000146649
1756,59044,0.000146649,0.000146649,0.000146649
1757,59045,0.000146649,0.000146649,0.000146649
1758,59059,0.000146649,0.000146649,0.000146649
1759,59060,0.000146649,0.000146649,0.000146649
1760,59066,0.000146649,0.000146649,0.000146649
1761,59067,0.000146649,0.000146649,0.000146649
1762,59069,0.000146649,0.000146649,0.000146649
1763,59070,0.000146649,0.000146649,0.000146649
1764,59090,0.000146649,0.000146649,0.000146649
1765,59091,0.000146649,0.000146649,0.000146649
1766,59092,0.000146649,0.000146649,0.000146649
1767,59093,0.000146649,0.000146649,0.000146649
1768,59115,0.000146649,0.000146649,0.000146649
1769,59118,0.000146649,0.000146649,0.000146649
1770,59121,0.000146649,0.000146649,0.000146649
1771,59122,0.000146649,0.000146649,0.000146649
1772,59123,0.000146649,0.000146649,0.000146649
1773,59124,0.000146649,0.000146649,0.000146649
1774,59209,0.000146649,0.000146649,0.000146649
1775,59336,0.000146649,0.000146649,0.000146649
1776,59337,0.000146649,0.000146649,0.000146649
1777,59338,0.000146649,0.000146649,0.000146649
1778,59340,0.000146649,0.000146649,0.000146649
1779,59491,0.000146649,0.000146649,0.000146649
1780,59492,0.000146649,0.000146649,0.000146649
1781,59493,0.000146649,0.000146649,0.000146649
1782,59534,0.000146649,0.000146649,0.000146649
1783,59535,0.000146649,0.000146649,0.000146649
1784,59536,0.000146649,0.000146649,0.000146649
1785,59546,0.000146649,0.000146649,0.000146649
1786,59547,0.000146649,0.000146649,0.000146649
1787,59548,0.000146649,0.000146649,0.000146649
1788,59549,0.000146649,0.000146649,0.000146649
1789,59561,0.000146649,0.000146649,0.000146649
1790,59562,0.000146649,0.000146649,0.000146649
