id,s,dmax,dmin,L,E,ƒÏ
6429,0.7,0.4,0.0001,2.5,210000,1.77
6430,0.7,0.4,0.0001,2.5,210000,1.77
6431,0.7,0.4,0.0001,2.5,210000,1.77
6432,0.7,0.4,0.0001,2.5,210000,1.77
6433,0.7,0.4,0.0001,2.5,210000,1.77
6434,0.7,0.4,0.0001,2.5,210000,1.77
6435,0.7,0.4,0.0001,2.5,210000,1.77
6436,0.7,0.4,0.0001,2.5,210000,1.77
6437,0.7,0.4,0.0001,2.5,210000,1.77
6438,0.7,0.4,0.0001,2.5,210000,1.77
6439,0.7,0.4,0.0001,2.5,210000,1.77
6440,0.7,0.4,0.0001,2.5,210000,1.77
6441,0.7,0.4,0.0001,2.5,210000,1.77
6442,0.7,0.4,0.0001,2.5,210000,1.77
6443,0.7,0.4,0.0001,2.5,210000,1.77
6444,0.7,0.4,0.0001,2.5,210000,1.77
6445,0.7,0.4,0.0001,2.5,210000,1.77
6446,0.7,0.4,0.0001,2.5,210000,1.77
6447,0.7,0.4,0.0001,2.5,210000,1.77
6448,0.7,0.4,0.0001,2.5,210000,1.77
6449,0.7,0.4,0.0001,2.5,210000,1.77
6450,0.7,0.4,0.0001,2.5,210000,1.77
6451,0.7,0.4,0.0001,2.5,210000,1.77
6452,0.7,0.4,0.0001,2.5,210000,1.77
6453,0.7,0.4,0.0001,2.5,210000,1.77
6454,0.7,0.4,0.0001,2.5,210000,1.77
6455,0.7,0.4,0.0001,2.5,210000,1.77
6456,0.7,0.4,0.0001,2.5,210000,1.77
6457,0.7,0.4,0.0001,2.5,210000,1.77
6458,0.7,0.4,0.0001,2.5,210000,1.77
6459,0.7,0.4,0.0001,2.5,210000,1.77
6460,0.7,0.4,0.0001,2.5,210000,1.77
6461,0.7,0.4,0.0001,2.5,210000,1.77
6462,0.7,0.4,0.0001,2.5,210000,1.77
6463,0.7,0.4,0.0001,2.5,210000,1.77
6464,0.7,0.4,0.0001,2.5,210000,1.77
6465,0.7,0.4,0.0001,2.5,210000,1.77
6466,0.7,0.4,0.0001,2.5,210000,1.77
6467,0.7,0.4,0.0001,2.5,210000,1.77
6468,0.7,0.4,0.0001,2.5,210000,1.77
6469,0.7,0.4,0.0001,2.5,210000,1.77
6470,0.7,0.4,0.0001,2.5,210000,1.77
6471,0.7,0.4,0.0001,2.5,210000,1.77
6472,0.7,0.4,0.0001,2.5,210000,1.77
6473,0.7,0.4,0.0001,2.5,210000,1.77
6474,0.7,0.4,0.0001,2.5,210000,1.77
6475,0.7,0.4,0.0001,2.5,210000,1.77
6476,0.7,0.4,0.0001,2.5,210000,1.77
6477,0.7,0.4,0.0001,2.5,210000,1.77
6478,0.7,0.4,0.0001,2.5,210000,1.77
6479,0.7,0.4,0.0001,2.5,210000,1.77
6480,0.7,0.4,0.0001,2.5,210000,1.77
6481,0.7,0.4,0.0001,2.5,210000,1.77
6482,0.7,0.4,0.0001,2.5,210000,1.77
6483,0.7,0.4,0.0001,2.5,210000,1.77
6484,0.7,0.4,0.0001,2.5,210000,1.77
6485,0.7,0.4,0.0001,2.5,210000,1.77
6486,0.7,0.4,0.0001,2.5,210000,1.77
6487,0.7,0.4,0.0001,2.5,210000,1.77
6488,0.7,0.4,0.0001,2.5,210000,1.77
6489,0.7,0.4,0.0001,2.5,210000,1.77
6490,0.7,0.4,0.0001,2.5,210000,1.77
6491,0.7,0.4,0.0001,2.5,210000,1.77
6492,0.7,0.4,0.0001,2.5,210000,1.77
6493,0.7,0.4,0.0001,2.5,210000,1.77
6494,0.7,0.4,0.0001,2.5,210000,1.77
6495,0.7,0.4,0.0001,2.5,210000,1.77
6496,0.7,0.4,0.0001,2.5,210000,1.77
6497,0.7,0.4,0.0001,2.5,210000,1.77
6498,0.7,0.4,0.0001,2.5,210000,1.77
6499,0.7,0.4,0.0001,2.5,210000,1.77
6500,0.7,0.4,0.0001,2.5,210000,1.77
6501,0.7,0.4,0.0001,2.5,210000,1.77
6502,0.7,0.4,0.0001,2.5,210000,1.77
6503,0.7,0.4,0.0001,2.5,210000,1.77
6504,0.7,0.4,0.0001,2.5,210000,1.77
6505,0.7,0.4,0.0001,2.5,210000,1.77
6506,0.7,0.4,0.0001,2.5,210000,1.77
6507,0.7,0.4,0.0001,2.5,210000,1.77
6508,0.7,0.4,0.0001,2.5,210000,1.77
6509,0.7,0.4,0.0001,2.5,210000,1.77
6510,0.7,0.4,0.0001,2.5,210000,1.77
6511,0.7,0.4,0.0001,2.5,210000,1.77
6512,0.7,0.4,0.0001,2.5,210000,1.77
6513,0.7,0.4,0.0001,2.5,210000,1.77
6514,0.7,0.4,0.0001,2.5,210000,1.77
6515,0.7,0.4,0.0001,2.5,210000,1.77
6516,0.7,0.4,0.0001,2.5,210000,1.77
6517,0.7,0.4,0.0001,2.5,210000,1.77
6518,0.7,0.4,0.0001,2.5,210000,1.77
6519,0.7,0.4,0.0001,2.5,210000,1.77
6520,0.7,0.4,0.0001,2.5,210000,1.77
6521,0.7,0.4,0.0001,2.5,210000,1.77
6522,0.7,0.4,0.0001,2.5,210000,1.77
6523,0.7,0.4,0.0001,2.5,210000,1.77
6524,0.7,0.4,0.0001,2.5,210000,1.77
6525,0.7,0.4,0.0001,2.5,210000,1.77
6526,0.7,0.4,0.0001,2.5,210000,1.77
6527,0.7,0.4,0.0001,2.5,210000,1.77
6528,0.7,0.4,0.0001,2.5,210000,1.77
6529,0.7,0.4,0.0001,2.5,210000,1.77
6530,0.7,0.4,0.0001,2.5,210000,1.77
6531,0.7,0.4,0.0001,2.5,210000,1.77
6532,0.7,0.4,0.0001,2.5,210000,1.77
6533,0.7,0.4,0.0001,2.5,210000,1.77
6534,0.7,0.4,0.0001,2.5,210000,1.77
6535,0.7,0.4,0.0001,2.5,210000,1.77
6536,0.7,0.4,0.0001,2.5,210000,1.77
6537,0.7,0.4,0.0001,2.5,210000,1.77
6538,0.7,0.4,0.0001,2.5,210000,1.77
6539,0.7,0.4,0.0001,2.5,210000,1.77
6540,0.7,0.4,0.0001,2.5,210000,1.77
6541,0.7,0.4,0.0001,2.5,210000,1.77
6542,0.7,0.4,0.0001,2.5,210000,1.77
6543,0.7,0.4,0.0001,2.5,210000,1.77
6544,0.7,0.4,0.0001,2.5,210000,1.77
6545,0.7,0.4,0.0001,2.5,210000,1.77
6546,0.7,0.4,0.0001,2.5,210000,1.77
6547,0.7,0.4,0.0001,2.5,210000,1.77
6548,0.7,0.4,0.0001,2.5,210000,1.77
6549,0.7,0.4,0.0001,2.5,210000,1.77
6550,0.7,0.4,0.0001,2.5,210000,1.77
6551,0.7,0.4,0.0001,2.5,210000,1.77
6552,0.7,0.4,0.0001,2.5,210000,1.77
6553,0.7,0.4,0.0001,2.5,210000,1.77
6554,0.7,0.4,0.0001,2.5,210000,1.77
6555,0.7,0.4,0.0001,2.5,210000,1.77
6556,0.7,0.4,0.0001,2.5,210000,1.77
6557,0.7,0.4,0.0001,2.5,210000,1.77
6558,0.7,0.4,0.0001,2.5,210000,1.77
6559,0.7,0.4,0.0001,2.5,210000,1.77
6560,0.7,0.4,0.0001,2.5,210000,1.77
6561,0.7,0.4,0.0001,2.5,210000,1.77
6562,0.7,0.4,0.0001,2.5,210000,1.77
6563,0.7,0.4,0.0001,2.5,210000,1.77
6564,0.7,0.4,0.0001,2.5,210000,1.77
6565,0.7,0.4,0.0001,2.5,210000,1.77
6566,0.7,0.4,0.0001,2.5,210000,1.77
6567,0.7,0.4,0.0001,2.5,210000,1.77
6568,0.7,0.4,0.0001,2.5,210000,1.77
6569,0.7,0.4,0.0001,2.5,210000,1.77
6570,0.7,0.4,0.0001,2.5,210000,1.77
6571,0.7,0.4,0.0001,2.5,210000,1.77
6572,0.7,0.4,0.0001,2.5,210000,1.77
6573,0.7,0.4,0.0001,2.5,210000,1.77
6574,0.7,0.4,0.0001,2.5,210000,1.77
6575,0.7,0.4,0.0001,2.5,210000,1.77
6576,0.7,0.4,0.0001,2.5,210000,1.77
6577,0.7,0.4,0.0001,2.5,210000,1.77
6578,0.7,0.4,0.0001,2.5,210000,1.77
6579,0.7,0.4,0.0001,2.5,210000,1.77
6580,0.7,0.4,0.0001,2.5,210000,1.77
6581,0.7,0.4,0.0001,2.5,210000,1.77
6582,0.7,0.4,0.0001,2.5,210000,1.77
6583,0.7,0.4,0.0001,2.5,210000,1.77
6584,0.7,0.4,0.0001,2.5,210000,1.77
6585,0.7,0.4,0.0001,2.5,210000,1.77
6586,0.7,0.4,0.0001,2.5,210000,1.77
6587,0.7,0.4,0.0001,2.5,210000,1.77
6588,0.7,0.4,0.0001,2.5,210000,1.77
6589,0.7,0.4,0.0001,2.5,210000,1.77
6590,0.7,0.4,0.0001,2.5,210000,1.77
6591,0.7,0.4,0.0001,2.5,210000,1.77
6592,0.7,0.4,0.0001,2.5,210000,1.77
6593,0.7,0.4,0.0001,2.5,210000,1.77
6594,0.7,0.4,0.0001,2.5,210000,1.77
6595,0.7,0.4,0.0001,2.5,210000,1.77
6596,0.7,0.4,0.0001,2.5,210000,1.77
6597,0.7,0.4,0.0001,2.5,210000,1.77
6598,0.7,0.4,0.0001,2.5,210000,1.77
6599,0.7,0.4,0.0001,2.5,210000,1.77
6600,0.7,0.4,0.0001,2.5,210000,1.77
6601,0.7,0.4,0.0001,2.5,210000,1.77
6602,0.7,0.4,0.0001,2.5,210000,1.77
6603,0.7,0.4,0.0001,2.5,210000,1.77
6604,0.7,0.4,0.0001,2.5,210000,1.77
6605,0.7,0.4,0.0001,2.5,210000,1.77
6606,0.7,0.4,0.0001,2.5,210000,1.77
6607,0.7,0.4,0.0001,2.5,210000,1.77
6608,0.7,0.4,0.0001,2.5,210000,1.77
6609,0.7,0.4,0.0001,2.5,210000,1.77
6610,0.7,0.4,0.0001,2.5,210000,1.77
6611,0.7,0.4,0.0001,2.5,210000,1.77
6612,0.7,0.4,0.0001,2.5,210000,1.77
6613,0.7,0.4,0.0001,2.5,210000,1.77
6614,0.7,0.4,0.0001,2.5,210000,1.77
6615,0.7,0.4,0.0001,2.5,210000,1.77
6616,0.7,0.4,0.0001,2.5,210000,1.77
6617,0.7,0.4,0.0001,2.5,210000,1.77
6618,0.7,0.4,0.0001,2.5,210000,1.77
6619,0.7,0.4,0.0001,2.5,210000,1.77
6620,0.7,0.4,0.0001,2.5,210000,1.77
6621,0.7,0.4,0.0001,2.5,210000,1.77
6622,0.7,0.4,0.0001,2.5,210000,1.77
6623,0.7,0.4,0.0001,2.5,210000,1.77
6624,0.7,0.4,0.0001,2.5,210000,1.77
6625,0.7,0.4,0.0001,2.5,210000,1.77
6626,0.7,0.4,0.0001,2.5,210000,1.77
6627,0.7,0.4,0.0001,2.5,210000,1.77
6628,0.7,0.4,0.0001,2.5,210000,1.77
6629,0.7,0.4,0.0001,2.5,210000,1.77
6630,0.7,0.4,0.0001,2.5,210000,1.77
6631,0.7,0.4,0.0001,2.5,210000,1.77
6632,0.7,0.4,0.0001,2.5,210000,1.77
6633,0.7,0.4,0.0001,2.5,210000,1.77
6634,0.7,0.4,0.0001,2.5,210000,1.77
6635,0.7,0.4,0.0001,2.5,210000,1.77
6636,0.7,0.4,0.0001,2.5,210000,1.77
6637,0.7,0.4,0.0001,2.5,210000,1.77
6638,0.7,0.4,0.0001,2.5,210000,1.77
6639,0.7,0.4,0.0001,2.5,210000,1.77
6640,0.7,0.4,0.0001,2.5,210000,1.77
6641,0.7,0.4,0.0001,2.5,210000,1.77
6642,0.7,0.4,0.0001,2.5,210000,1.77
6643,0.7,0.4,0.0001,2.5,210000,1.77
6644,0.7,0.4,0.0001,2.5,210000,1.77
6645,0.7,0.4,0.0001,2.5,210000,1.77
6646,0.7,0.4,0.0001,2.5,210000,1.77
6647,0.7,0.4,0.0001,2.5,210000,1.77
6648,0.7,0.4,0.0001,2.5,210000,1.77
6649,0.7,0.4,0.0001,2.5,210000,1.77
6650,0.7,0.4,0.0001,2.5,210000,1.77
6651,0.7,0.4,0.0001,2.5,210000,1.77
6652,0.7,0.4,0.0001,2.5,210000,1.77
6653,0.7,0.4,0.0001,2.5,210000,1.77
6654,0.7,0.4,0.0001,2.5,210000,1.77
6655,0.7,0.4,0.0001,2.5,210000,1.77
6656,0.7,0.4,0.0001,2.5,210000,1.77
6657,0.7,0.4,0.0001,2.5,210000,1.77
6658,0.7,0.4,0.0001,2.5,210000,1.77
6659,0.7,0.4,0.0001,2.5,210000,1.77
6660,0.7,0.4,0.0001,2.5,210000,1.77
6661,0.7,0.4,0.0001,2.5,210000,1.77
6662,0.7,0.4,0.0001,2.5,210000,1.77
6663,0.7,0.4,0.0001,2.5,210000,1.77
6664,0.7,0.4,0.0001,2.5,210000,1.77
6665,0.7,0.4,0.0001,2.5,210000,1.77
6666,0.7,0.4,0.0001,2.5,210000,1.77
6667,0.7,0.4,0.0001,2.5,210000,1.77
6668,0.7,0.4,0.0001,2.5,210000,1.77
6669,0.7,0.4,0.0001,2.5,210000,1.77
6670,0.7,0.4,0.0001,2.5,210000,1.77
6671,0.7,0.4,0.0001,2.5,210000,1.77
6672,0.7,0.4,0.0001,2.5,210000,1.77
6673,0.7,0.4,0.0001,2.5,210000,1.77
6674,0.7,0.4,0.0001,2.5,210000,1.77
6675,0.7,0.4,0.0001,2.5,210000,1.77
6676,0.7,0.4,0.0001,2.5,210000,1.77
6677,0.7,0.4,0.0001,2.5,210000,1.77
6678,0.7,0.4,0.0001,2.5,210000,1.77
6679,0.7,0.4,0.0001,2.5,210000,1.77
6680,0.7,0.4,0.0001,2.5,210000,1.77
6681,0.7,0.4,0.0001,2.5,210000,1.77
6682,0.7,0.4,0.0001,2.5,210000,1.77
6683,0.7,0.4,0.0001,2.5,210000,1.77
6684,0.7,0.4,0.0001,2.5,210000,1.77
6685,0.7,0.4,0.0001,2.5,210000,1.77
6686,0.7,0.4,0.0001,2.5,210000,1.77
6687,0.7,0.4,0.0001,2.5,210000,1.77
6688,0.7,0.4,0.0001,2.5,210000,1.77
6689,0.7,0.4,0.0001,2.5,210000,1.77
6690,0.7,0.4,0.0001,2.5,210000,1.77
6691,0.7,0.4,0.0001,2.5,210000,1.77
6692,0.7,0.4,0.0001,2.5,210000,1.77
6693,0.7,0.4,0.0001,2.5,210000,1.77
6694,0.7,0.4,0.0001,2.5,210000,1.77
6695,0.7,0.4,0.0001,2.5,210000,1.77
6696,0.7,0.4,0.0001,2.5,210000,1.77
6697,0.7,0.4,0.0001,2.5,210000,1.77
6698,0.7,0.4,0.0001,2.5,210000,1.77
6699,0.7,0.4,0.0001,2.5,210000,1.77
6700,0.7,0.4,0.0001,2.5,210000,1.77
6701,0.7,0.4,0.0001,2.5,210000,1.77
6702,0.7,0.4,0.0001,2.5,210000,1.77
6703,0.7,0.4,0.0001,2.5,210000,1.77
6704,0.7,0.4,0.0001,2.5,210000,1.77
6705,0.7,0.4,0.0001,2.5,210000,1.77
6706,0.7,0.4,0.0001,2.5,210000,1.77
6707,0.7,0.4,0.0001,2.5,210000,1.77
6708,0.7,0.4,0.0001,2.5,210000,1.77
6709,0.7,0.4,0.0001,2.5,210000,1.77
6710,0.7,0.4,0.0001,2.5,210000,1.77
6711,0.7,0.4,0.0001,2.5,210000,1.77
6712,0.7,0.4,0.0001,2.5,210000,1.77
6713,0.7,0.4,0.0001,2.5,210000,1.77
6714,0.7,0.4,0.0001,2.5,210000,1.77
6715,0.7,0.4,0.0001,2.5,210000,1.77
6716,0.7,0.4,0.0001,2.5,210000,1.77
6717,0.7,0.4,0.0001,2.5,210000,1.77
6718,0.7,0.4,0.0001,2.5,210000,1.77
6719,0.7,0.4,0.0001,2.5,210000,1.77
6720,0.7,0.4,0.0001,2.5,210000,1.77
6721,0.7,0.4,0.0001,2.5,210000,1.77
6722,0.7,0.4,0.0001,2.5,210000,1.77
6723,0.7,0.4,0.0001,2.5,210000,1.77
6724,0.7,0.4,0.0001,2.5,210000,1.77
6725,0.7,0.4,0.0001,2.5,210000,1.77
6726,0.7,0.4,0.0001,2.5,210000,1.77
6727,0.7,0.4,0.0001,2.5,210000,1.77
6728,0.7,0.4,0.0001,2.5,210000,1.77
6729,0.7,0.4,0.0001,2.5,210000,1.77
6730,0.7,0.4,0.0001,2.5,210000,1.77
6731,0.7,0.4,0.0001,2.5,210000,1.77
6732,0.7,0.4,0.0001,2.5,210000,1.77
6733,0.7,0.4,0.0001,2.5,210000,1.77
6734,0.7,0.4,0.0001,2.5,210000,1.77
6735,0.7,0.4,0.0001,2.5,210000,1.77
6736,0.7,0.4,0.0001,2.5,210000,1.77
6737,0.7,0.4,0.0001,2.5,210000,1.77
6738,0.7,0.4,0.0001,2.5,210000,1.77
6739,0.7,0.4,0.0001,2.5,210000,1.77
6740,0.7,0.4,0.0001,2.5,210000,1.77
6741,0.7,0.4,0.0001,2.5,210000,1.77
6742,0.7,0.4,0.0001,2.5,210000,1.77
6743,0.7,0.4,0.0001,2.5,210000,1.77
6744,0.7,0.4,0.0001,2.5,210000,1.77
6745,0.7,0.4,0.0001,2.5,210000,1.77
6746,0.7,0.4,0.0001,2.5,210000,1.77
6747,0.7,0.4,0.0001,2.5,210000,1.77
6748,0.7,0.4,0.0001,2.5,210000,1.77
6749,0.7,0.4,0.0001,2.5,210000,1.77
6750,0.7,0.4,0.0001,2.5,210000,1.77
6751,0.7,0.4,0.0001,2.5,210000,1.77
6752,0.7,0.4,0.0001,2.5,210000,1.77
6753,0.7,0.4,0.0001,2.5,210000,1.77
6754,0.7,0.4,0.0001,2.5,210000,1.77
6755,0.7,0.4,0.0001,2.5,210000,1.77
6756,0.7,0.4,0.0001,2.5,210000,1.77
6757,0.7,0.4,0.0001,2.5,210000,1.77
6758,0.7,0.4,0.0001,2.5,210000,1.77
6759,0.7,0.4,0.0001,2.5,210000,1.77
6760,0.7,0.4,0.0001,2.5,210000,1.77
6761,0.7,0.4,0.0001,2.5,210000,1.77
6762,0.7,0.4,0.0001,2.5,210000,1.77
6763,0.7,0.4,0.0001,2.5,210000,1.77
6764,0.7,0.4,0.0001,2.5,210000,1.77
6765,0.7,0.4,0.0001,2.5,210000,1.77
6766,0.7,0.4,0.0001,2.5,210000,1.77
6767,0.7,0.4,0.0001,2.5,210000,1.77
6768,0.7,0.4,0.0001,2.5,210000,1.77
6769,0.7,0.4,0.0001,2.5,210000,1.77
6770,0.7,0.4,0.0001,2.5,210000,1.77
6771,0.7,0.4,0.0001,2.5,210000,1.77
6772,0.7,0.4,0.0001,2.5,210000,1.77
6773,0.7,0.4,0.0001,2.5,210000,1.77
6774,0.7,0.4,0.0001,2.5,210000,1.77
6775,0.7,0.4,0.0001,2.5,210000,1.77
6776,0.7,0.4,0.0001,2.5,210000,1.77
6777,0.7,0.4,0.0001,2.5,210000,1.77
6778,0.7,0.4,0.0001,2.5,210000,1.77
6779,0.7,0.4,0.0001,2.5,210000,1.77
6780,0.7,0.4,0.0001,2.5,210000,1.77
6781,0.7,0.4,0.0001,2.5,210000,1.77
6782,0.7,0.4,0.0001,2.5,210000,1.77
6783,0.7,0.4,0.0001,2.5,210000,1.77
6784,0.7,0.4,0.0001,2.5,210000,1.77
6785,0.7,0.4,0.0001,2.5,210000,1.77
6786,0.7,0.4,0.0001,2.5,210000,1.77
6787,0.7,0.4,0.0001,2.5,210000,1.77
6788,0.7,0.4,0.0001,2.5,210000,1.77
6789,0.7,0.4,0.0001,2.5,210000,1.77
6790,0.7,0.4,0.0001,2.5,210000,1.77
6791,0.7,0.4,0.0001,2.5,210000,1.77
6792,0.7,0.4,0.0001,2.5,210000,1.77
6793,0.7,0.4,0.0001,2.5,210000,1.77
6794,0.7,0.4,0.0001,2.5,210000,1.77
6795,0.7,0.4,0.0001,2.5,210000,1.77
6796,0.7,0.4,0.0001,2.5,210000,1.77
6797,0.7,0.4,0.0001,2.5,210000,1.77
6798,0.7,0.4,0.0001,2.5,210000,1.77
6799,0.7,0.4,0.0001,2.5,210000,1.77
6800,0.7,0.4,0.0001,2.5,210000,1.77
6801,0.7,0.4,0.0001,2.5,210000,1.77
6802,0.7,0.4,0.0001,2.5,210000,1.77
6803,0.7,0.4,0.0001,2.5,210000,1.77
6804,0.7,0.4,0.0001,2.5,210000,1.77
6805,0.7,0.4,0.0001,2.5,210000,1.77
6806,0.7,0.4,0.0001,2.5,210000,1.77
6807,0.7,0.4,0.0001,2.5,210000,1.77
6808,0.7,0.4,0.0001,2.5,210000,1.77
6809,0.7,0.4,0.0001,2.5,210000,1.77
6810,0.7,0.4,0.0001,2.5,210000,1.77
6811,0.7,0.4,0.0001,2.5,210000,1.77
6812,0.7,0.4,0.0001,2.5,210000,1.77
6813,0.7,0.4,0.0001,2.5,210000,1.77
6814,0.7,0.4,0.0001,2.5,210000,1.77
6815,0.7,0.4,0.0001,2.5,210000,1.77
6816,0.7,0.4,0.0001,2.5,210000,1.77
6817,0.7,0.4,0.0001,2.5,210000,1.77
6818,0.7,0.4,0.0001,2.5,210000,1.77
6819,0.7,0.4,0.0001,2.5,210000,1.77
6820,0.7,0.4,0.0001,2.5,210000,1.77
6821,0.7,0.4,0.0001,2.5,210000,1.77
6822,0.7,0.4,0.0001,2.5,210000,1.77
6823,0.7,0.4,0.0001,2.5,210000,1.77
6824,0.7,0.4,0.0001,2.5,210000,1.77
6825,0.7,0.4,0.0001,2.5,210000,1.77
6826,0.7,0.4,0.0001,2.5,210000,1.77
6827,0.7,0.4,0.0001,2.5,210000,1.77
6828,0.7,0.4,0.0001,2.5,210000,1.77
6829,0.7,0.4,0.0001,2.5,210000,1.77
6830,0.7,0.4,0.0001,2.5,210000,1.77
6831,0.7,0.4,0.0001,2.5,210000,1.77
6832,0.7,0.4,0.0001,2.5,210000,1.77
6833,0.7,0.4,0.0001,2.5,210000,1.77
6834,0.7,0.4,0.0001,2.5,210000,1.77
6835,0.7,0.4,0.0001,2.5,210000,1.77
6836,0.7,0.4,0.0001,2.5,210000,1.77
6837,0.7,0.4,0.0001,2.5,210000,1.77
6838,0.7,0.4,0.0001,2.5,210000,1.77
6839,0.7,0.4,0.0001,2.5,210000,1.77
6840,0.7,0.4,0.0001,2.5,210000,1.77
6841,0.7,0.4,0.0001,2.5,210000,1.77
6842,0.7,0.4,0.0001,2.5,210000,1.77
6843,0.7,0.4,0.0001,2.5,210000,1.77
6844,0.7,0.4,0.0001,2.5,210000,1.77
6845,0.7,0.4,0.0001,2.5,210000,1.77
6846,0.7,0.4,0.0001,2.5,210000,1.77
6847,0.7,0.4,0.0001,2.5,210000,1.77
6848,0.7,0.4,0.0001,2.5,210000,1.77
6849,0.7,0.4,0.0001,2.5,210000,1.77
6850,0.7,0.4,0.0001,2.5,210000,1.77
6851,0.7,0.4,0.0001,2.5,210000,1.77
6852,0.7,0.4,0.0001,2.5,210000,1.77
6853,0.7,0.4,0.0001,2.5,210000,1.77
6854,0.7,0.4,0.0001,2.5,210000,1.77
6855,0.7,0.4,0.0001,2.5,210000,1.77
6856,0.7,0.4,0.0001,2.5,210000,1.77
6857,0.7,0.4,0.0001,2.5,210000,1.77
6858,0.7,0.4,0.0001,2.5,210000,1.77
6859,0.7,0.4,0.0001,2.5,210000,1.77
6860,0.7,0.4,0.0001,2.5,210000,1.77
6861,0.7,0.4,0.0001,2.5,210000,1.77
6862,0.7,0.4,0.0001,2.5,210000,1.77
6863,0.7,0.4,0.0001,2.5,210000,1.77
6864,0.7,0.4,0.0001,2.5,210000,1.77
6865,0.7,0.4,0.0001,2.5,210000,1.77
6866,0.7,0.4,0.0001,2.5,210000,1.77
6867,0.7,0.4,0.0001,2.5,210000,1.77
6868,0.7,0.4,0.0001,2.5,210000,1.77
6869,0.7,0.4,0.0001,2.5,210000,1.77
6870,0.7,0.4,0.0001,2.5,210000,1.77
6871,0.7,0.4,0.0001,2.5,210000,1.77
6872,0.7,0.4,0.0001,2.5,210000,1.77
6873,0.7,0.4,0.0001,2.5,210000,1.77
6874,0.7,0.4,0.0001,2.5,210000,1.77
6875,0.7,0.4,0.0001,2.5,210000,1.77
6876,0.7,0.4,0.0001,2.5,210000,1.77
6877,0.7,0.4,0.0001,2.5,210000,1.77
6878,0.7,0.4,0.0001,2.5,210000,1.77
6879,0.7,0.4,0.0001,2.5,210000,1.77
6880,0.7,0.4,0.0001,2.5,210000,1.77
6881,0.7,0.4,0.0001,2.5,210000,1.77
6882,0.7,0.4,0.0001,2.5,210000,1.77
6883,0.7,0.4,0.0001,2.5,210000,1.77
6884,0.7,0.4,0.0001,2.5,210000,1.77
6885,0.7,0.4,0.0001,2.5,210000,1.77
6886,0.7,0.4,0.0001,2.5,210000,1.77
6887,0.7,0.4,0.0001,2.5,210000,1.77
6888,0.7,0.4,0.0001,2.5,210000,1.77
6889,0.7,0.4,0.0001,2.5,210000,1.77
6890,0.7,0.4,0.0001,2.5,210000,1.77
6891,0.7,0.4,0.0001,2.5,210000,1.77
6892,0.7,0.4,0.0001,2.5,210000,1.77
6893,0.7,0.4,0.0001,2.5,210000,1.77
6894,0.7,0.4,0.0001,2.5,210000,1.77
6895,0.7,0.4,0.0001,2.5,210000,1.77
6896,0.7,0.4,0.0001,2.5,210000,1.77
6897,0.7,0.4,0.0001,2.5,210000,1.77
6898,0.7,0.4,0.0001,2.5,210000,1.77
6899,0.7,0.4,0.0001,2.5,210000,1.77
6900,0.7,0.4,0.0001,2.5,210000,1.77
6901,0.7,0.4,0.0001,2.5,210000,1.77
6902,0.7,0.4,0.0001,2.5,210000,1.77
6903,0.7,0.4,0.0001,2.5,210000,1.77
6904,0.7,0.4,0.0001,2.5,210000,1.77
6905,0.7,0.4,0.0001,2.5,210000,1.77
6906,0.7,0.4,0.0001,2.5,210000,1.77
6907,0.7,0.4,0.0001,2.5,210000,1.77
6908,0.7,0.4,0.0001,2.5,210000,1.77
6909,0.7,0.4,0.0001,2.5,210000,1.77
6910,0.7,0.4,0.0001,2.5,210000,1.77
6911,0.7,0.4,0.0001,2.5,210000,1.77
6912,0.7,0.4,0.0001,2.5,210000,1.77
6913,0.7,0.4,0.0001,2.5,210000,1.77
6914,0.7,0.4,0.0001,2.5,210000,1.77
6915,0.7,0.4,0.0001,2.5,210000,1.77
6916,0.7,0.4,0.0001,2.5,210000,1.77
6917,0.7,0.4,0.0001,2.5,210000,1.77
6918,0.7,0.4,0.0001,2.5,210000,1.77
6919,0.7,0.4,0.0001,2.5,210000,1.77
6920,0.7,0.4,0.0001,2.5,210000,1.77
6921,0.7,0.4,0.0001,2.5,210000,1.77
6922,0.7,0.4,0.0001,2.5,210000,1.77
6923,0.7,0.4,0.0001,2.5,210000,1.77
6924,0.7,0.4,0.0001,2.5,210000,1.77
6925,0.7,0.4,0.0001,2.5,210000,1.77
6926,0.7,0.4,0.0001,2.5,210000,1.77
6927,0.7,0.4,0.0001,2.5,210000,1.77
6928,0.7,0.4,0.0001,2.5,210000,1.77
6929,0.7,0.4,0.0001,2.5,210000,1.77
6930,0.7,0.4,0.0001,2.5,210000,1.77
6931,0.7,0.4,0.0001,2.5,210000,1.77
6932,0.7,0.4,0.0001,2.5,210000,1.77
6933,0.7,0.4,0.0001,2.5,210000,1.77
6934,0.7,0.4,0.0001,2.5,210000,1.77
6935,0.7,0.4,0.0001,2.5,210000,1.77
6936,0.7,0.4,0.0001,2.5,210000,1.77
6937,0.7,0.4,0.0001,2.5,210000,1.77
6938,0.7,0.4,0.0001,2.5,210000,1.77
6939,0.7,0.4,0.0001,2.5,210000,1.77
6940,0.7,0.4,0.0001,2.5,210000,1.77
6941,0.7,0.4,0.0001,2.5,210000,1.77
6942,0.7,0.4,0.0001,2.5,210000,1.77
6943,0.7,0.4,0.0001,2.5,210000,1.77
6944,0.7,0.4,0.0001,2.5,210000,1.77
6945,0.7,0.4,0.0001,2.5,210000,1.77
